,time,measurement,value
1883,1646169189.4758315,control_command,"[0.10340873152017593, -0.2788192927837372]"
1884,1646169189.4953773,state_est_mean,"[0.9595600962638855, -2.9241278171539307, -1.862623691558838]"
1885,1646169189.4953773,control_command,"[0.10278743505477905, -0.28177201747894287]"
1886,1646169189.5152647,state_est_mean,"[0.9595600962638855, -2.9241278171539307, -1.862623691558838]"
1887,1646169189.5152647,control_command,"[0.10278743505477905, -0.28177201747894287]"
1888,1646169189.5351927,state_est_mean,"[0.9595600962638855, -2.9241278171539307, -1.862623691558838]"
1889,1646169189.5351927,control_command,"[0.10278743505477905, -0.28177201747894287]"
1890,1646169189.5551932,state_est_mean,"[0.9584980607032776, -2.927614450454712, -1.8703973293304443]"
1891,1646169189.5551932,control_command,"[0.10278743505477905, -0.28177201747894287]"
1892,1646169189.5748172,state_est_mean,"[0.9571110010147095, -2.932007074356079, -1.8829503059387207]"
1893,1646169189.5748172,control_command,"[0.10278743505477905, -0.28177201747894287]"
1894,1646169189.5956235,state_est_mean,"[0.9571110010147095, -2.932007074356079, -1.8829503059387207]"
1895,1646169189.5956235,control_command,"[0.10213693231344223, -0.2846398651599884]"
1896,1646169189.61558,state_est_mean,"[0.9571110010147095, -2.932007074356079, -1.8829503059387207]"
1897,1646169189.61558,control_command,"[0.10213693231344223, -0.2846398651599884]"
1898,1646169189.6345413,state_est_mean,"[0.9560083150863647, -2.9353747367858887, -1.8915818929672241]"
1899,1646169189.6345413,control_command,"[0.10213693231344223, -0.2846398651599884]"
1900,1646169189.6538126,state_est_mean,"[0.9544783234596252, -2.939880609512329, -1.904740571975708]"
1901,1646169189.6538126,control_command,"[0.10213693231344223, -0.2846398651599884]"
1902,1646169189.6737487,state_est_mean,"[0.9544783234596252, -2.939880609512329, -1.904740571975708]"
1903,1646169189.6737487,control_command,"[0.10213693231344223, -0.2846398651599884]"
1904,1646169189.6935248,state_est_mean,"[0.9544783234596252, -2.939880609512329, -1.904740571975708]"
1905,1646169189.6935248,control_command,"[0.1014813706278801, -0.28742194175720215]"
1906,1646169189.7136292,state_est_mean,"[0.9532936215400696, -2.943247079849243, -1.9136693477630615]"
1907,1646169189.7136292,control_command,"[0.1014813706278801, -0.28742194175720215]"
1908,1646169189.7336166,state_est_mean,"[0.9517725706100464, -2.947434186935425, -1.9249000549316406]"
1909,1646169189.7336166,control_command,"[0.1014813706278801, -0.28742194175720215]"
1910,1646169189.7537203,state_est_mean,"[0.9517725706100464, -2.947434186935425, -1.9249000549316406]"
1911,1646169189.7537203,control_command,"[0.1014813706278801, -0.28742194175720215]"
1912,1646169189.7735198,state_est_mean,"[0.9517725706100464, -2.947434186935425, -1.9249000549316406]"
1913,1646169189.7735198,control_command,"[0.1014813706278801, -0.28742194175720215]"
1914,1646169189.7940817,state_est_mean,"[0.950528621673584, -2.950752019882202, -1.9340200424194336]"
1915,1646169189.7940817,control_command,"[0.10034216940402985, -0.2901127338409424]"
1916,1646169189.8137357,state_est_mean,"[0.9487390518188477, -2.955378770828247, -1.9456299543380737]"
1917,1646169189.8137357,control_command,"[0.10034216940402985, -0.2901127338409424]"
1918,1646169189.8335412,state_est_mean,"[0.9487390518188477, -2.955378770828247, -1.9456299543380737]"
1919,1646169189.8335412,control_command,"[0.10034216940402985, -0.2901127338409424]"
1920,1646169189.853656,state_est_mean,"[0.9487390518188477, -2.955378770828247, -1.9456299543380737]"
1921,1646169189.853656,control_command,"[0.10034216940402985, -0.2901127338409424]"
1922,1646169189.8737285,state_est_mean,"[0.947484016418457, -2.9585297107696533, -1.953866958618164]"
1923,1646169189.8737285,control_command,"[0.10034216940402985, -0.2901127338409424]"
1924,1646169189.8935456,state_est_mean,"[0.9458535313606262, -2.9625115394592285, -1.9649689197540283]"
1925,1646169189.8935456,control_command,"[0.10079648345708847, -0.2927085757255554]"
1926,1646169189.915352,state_est_mean,"[0.9458535313606262, -2.9625115394592285, -1.9649689197540283]"
1927,1646169189.915352,control_command,"[0.10079648345708847, -0.2927085757255554]"
1928,1646169189.9353085,state_est_mean,"[0.9458535313606262, -2.9625115394592285, -1.9649689197540283]"
1929,1646169189.9353085,control_command,"[0.10079648345708847, -0.2927085757255554]"
1930,1646169189.9553432,state_est_mean,"[0.9444875121116638, -2.9657535552978516, -1.9741131067276]"
1931,1646169189.9553432,control_command,"[0.10079648345708847, -0.2927085757255554]"
1932,1646169189.9750228,state_est_mean,"[0.9425301551818848, -2.970257043838501, -1.9874533414840698]"
1933,1646169189.9750228,control_command,"[0.10079648345708847, -0.2927085757255554]"
1934,1646169189.9952357,state_est_mean,"[0.9425301551818848, -2.970257043838501, -1.9874533414840698]"
1935,1646169189.9952357,control_command,"[0.10079188644886017, -0.29521089792251587]"
1936,1646169190.01571,state_est_mean,"[0.9425301551818848, -2.970257043838501, -1.9874533414840698]"
1937,1646169190.01571,control_command,"[0.10079188644886017, -0.29521089792251587]"
1938,1646169190.034966,state_est_mean,"[0.9411128163337708, -2.973421573638916, -1.996452808380127]"
1939,1646169190.034966,control_command,"[0.10079188644886017, -0.29521089792251587]"
1940,1646169190.0551975,state_est_mean,"[0.939193069934845, -2.977581262588501, -2.009982109069824]"
1941,1646169190.0551975,control_command,"[0.10079188644886017, -0.29521089792251587]"
1942,1646169190.0751584,state_est_mean,"[0.939193069934845, -2.977581262588501, -2.009982109069824]"
1943,1646169190.0751584,control_command,"[0.10079188644886017, -0.29521089792251587]"
1944,1646169190.094783,state_est_mean,"[0.939193069934845, -2.977581262588501, -2.009982109069824]"
1945,1646169190.094783,control_command,"[0.10078828036785126, -0.29761388897895813]"
1946,1646169190.1156788,state_est_mean,"[0.9376706480979919, -2.980781078338623, -2.0197842121124268]"
1947,1646169190.1156788,control_command,"[0.10078828036785126, -0.29761388897895813]"
1948,1646169190.1356478,state_est_mean,"[0.9355297088623047, -2.9851436614990234, -2.0341482162475586]"
1949,1646169190.1356478,control_command,"[0.10078828036785126, -0.29761388897895813]"
1950,1646169190.153748,state_est_mean,"[0.9355297088623047, -2.9851436614990234, -2.0341482162475586]"
1951,1646169190.153748,control_command,"[0.10078828036785126, -0.29761388897895813]"
1952,1646169190.175734,state_est_mean,"[0.9355297088623047, -2.9851436614990234, -2.0341482162475586]"
1953,1646169190.175734,control_command,"[0.10078828036785126, -0.29761388897895813]"
1954,1646169190.1955256,state_est_mean,"[0.9339559674263, -2.9882616996765137, -2.042253017425537]"
1955,1646169190.1955256,control_command,"[0.10078352689743042, -0.2999190092086792]"
1956,1646169190.2155256,state_est_mean,"[0.932074785232544, -2.9919052124023438, -2.0526793003082275]"
1957,1646169190.2155256,control_command,"[0.10078352689743042, -0.2999190092086792]"
1958,1646169190.2357738,state_est_mean,"[0.932074785232544, -2.9919052124023438, -2.0526793003082275]"
1959,1646169190.2357738,control_command,"[0.10078352689743042, -0.2999190092086792]"
1960,1646169190.255537,state_est_mean,"[0.932074785232544, -2.9919052124023438, -2.0526793003082275]"
1961,1646169190.255537,control_command,"[0.10078352689743042, -0.2999190092086792]"
1962,1646169190.275502,state_est_mean,"[0.9304094910621643, -2.9950616359710693, -2.059985876083374]"
1963,1646169190.275502,control_command,"[0.10078352689743042, -0.2999190092086792]"
1964,1646169190.2954426,state_est_mean,"[0.9280567765235901, -2.9994003772735596, -2.075298309326172]"
1965,1646169190.2954426,control_command,"[0.10077832639217377, -0.30212488770484924]"
1966,1646169190.3156478,state_est_mean,"[0.9280567765235901, -2.9994003772735596, -2.075298309326172]"
1967,1646169190.3156478,control_command,"[0.10077832639217377, -0.30212488770484924]"
1968,1646169190.3354464,state_est_mean,"[0.9280567765235901, -2.9994003772735596, -2.075298309326172]"
1969,1646169190.3354464,control_command,"[0.10077832639217377, -0.30212488770484924]"
1970,1646169190.3554485,state_est_mean,"[0.9263687133789062, -3.002429485321045, -2.083258628845215]"
1971,1646169190.3554485,control_command,"[0.10077832639217377, -0.30212488770484924]"
1972,1646169190.375239,state_est_mean,"[0.9240749478340149, -3.006453514099121, -2.094482183456421]"
1973,1646169190.375239,control_command,"[0.10077832639217377, -0.30212488770484924]"
1974,1646169190.3954074,state_est_mean,"[0.9240749478340149, -3.006453514099121, -2.094482183456421]"
1975,1646169190.3954074,control_command,"[0.10077878832817078, -0.3042273223400116]"
1976,1646169190.4155986,state_est_mean,"[0.9240749478340149, -3.006453514099121, -2.094482183456421]"
1977,1646169190.4155986,control_command,"[0.10077878832817078, -0.3042273223400116]"
1978,1646169190.436301,state_est_mean,"[0.9223672747612, -3.0093836784362793, -2.1024484634399414]"
1979,1646169190.436301,control_command,"[0.10077878832817078, -0.3042273223400116]"
1980,1646169190.4561338,state_est_mean,"[0.9199275970458984, -3.0134692192077637, -2.1157610416412354]"
1981,1646169190.4561338,control_command,"[0.10077878832817078, -0.3042273223400116]"
1982,1646169190.4751718,state_est_mean,"[0.9199275970458984, -3.0134692192077637, -2.1157610416412354]"
1983,1646169190.4751718,control_command,"[0.10077878832817078, -0.3042273223400116]"
1984,1646169190.4952765,state_est_mean,"[0.9199275970458984, -3.0134692192077637, -2.1157610416412354]"
1985,1646169190.4952765,control_command,"[0.10076677054166794, -0.3062244951725006]"
1986,1646169190.5152657,state_est_mean,"[0.9181164503097534, -3.0164260864257812, -2.1250174045562744]"
1987,1646169190.5152657,control_command,"[0.10076677054166794, -0.3062244951725006]"
1988,1646169190.5353045,state_est_mean,"[0.9157475233078003, -3.0201988220214844, -2.1380255222320557]"
1989,1646169190.5353045,control_command,"[0.10076677054166794, -0.3062244951725006]"
1990,1646169190.5553708,state_est_mean,"[0.9157475233078003, -3.0201988220214844, -2.1380255222320557]"
1991,1646169190.5553708,control_command,"[0.10076677054166794, -0.3062244951725006]"
1992,1646169190.575953,state_est_mean,"[0.9157475233078003, -3.0201988220214844, -2.1380255222320557]"
1993,1646169190.575953,control_command,"[0.10076677054166794, -0.3062244951725006]"
1994,1646169190.5964105,state_est_mean,"[0.9138426184654236, -3.0231566429138184, -2.1476876735687256]"
1995,1646169190.5964105,control_command,"[0.10076364874839783, -0.30811095237731934]"
1996,1646169190.615096,state_est_mean,"[0.9111621975898743, -3.027209997177124, -2.1624155044555664]"
1997,1646169190.615096,control_command,"[0.10076364874839783, -0.30811095237731934]"
1998,1646169190.6357114,state_est_mean,"[0.9111621975898743, -3.027209997177124, -2.1624155044555664]"
1999,1646169190.6357114,control_command,"[0.10076364874839783, -0.30811095237731934]"
2000,1646169190.6555996,state_est_mean,"[0.9111621975898743, -3.027209997177124, -2.1624155044555664]"
2001,1646169190.6555996,control_command,"[0.10076364874839783, -0.30811095237731934]"
2002,1646169190.6763906,state_est_mean,"[0.909185528755188, -3.030120611190796, -2.1723952293395996]"
2003,1646169190.6763906,control_command,"[0.10076364874839783, -0.30811095237731934]"
2004,1646169190.6962183,state_est_mean,"[0.9066387414932251, -3.033775568008423, -2.1863350868225098]"
2005,1646169190.6962183,control_command,"[0.10074805468320847, -0.3098912835121155]"
2006,1646169190.7157629,state_est_mean,"[0.9066387414932251, -3.033775568008423, -2.1863350868225098]"
2007,1646169190.7157629,control_command,"[0.10074805468320847, -0.3098912835121155]"
2008,1646169190.7356052,state_est_mean,"[0.9066387414932251, -3.033775568008423, -2.1863350868225098]"
2009,1646169190.7356052,control_command,"[0.10074805468320847, -0.3098912835121155]"
2010,1646169190.7555351,state_est_mean,"[0.9046072363853455, -3.036616802215576, -2.196765661239624]"
2011,1646169190.7555351,control_command,"[0.10074805468320847, -0.3098912835121155]"
2012,1646169190.7755547,state_est_mean,"[0.9046072363853455, -3.036616802215576, -2.196765661239624]"
2013,1646169190.7755547,control_command,"[0.10074805468320847, -0.3098912835121155]"
2014,1646169190.7953482,state_est_mean,"[0.901849091053009, -3.0403692722320557, -2.2124242782592773]"
2015,1646169190.7953482,control_command,"[0.10074172168970108, -0.31156229972839355]"
2016,1646169190.815481,state_est_mean,"[0.901849091053009, -3.0403692722320557, -2.2124242782592773]"
2017,1646169190.815481,control_command,"[0.10074172168970108, -0.31156229972839355]"
2018,1646169190.835277,state_est_mean,"[0.8997451066970825, -3.0431573390960693, -2.222214460372925]"
2019,1646169190.835277,control_command,"[0.10074172168970108, -0.31156229972839355]"
2020,1646169190.855553,state_est_mean,"[0.8997451066970825, -3.0431573390960693, -2.222214460372925]"
2021,1646169190.855553,control_command,"[0.10074172168970108, -0.31156229972839355]"
2022,1646169190.8754544,state_est_mean,"[0.8971132040023804, -3.0465612411499023, -2.2358086109161377]"
2023,1646169190.8754544,control_command,"[0.10074172168970108, -0.31156229972839355]"
2024,1646169190.895293,state_est_mean,"[0.8971132040023804, -3.0465612411499023, -2.2358086109161377]"
2025,1646169190.895293,control_command,"[0.10073282569646835, -0.31312599778175354]"
2026,1646169190.915471,state_est_mean,"[0.8949429988861084, -3.0492982864379883, -2.2464487552642822]"
2027,1646169190.915471,control_command,"[0.10073282569646835, -0.31312599778175354]"
2028,1646169190.9353876,state_est_mean,"[0.8949429988861084, -3.0492982864379883, -2.2464487552642822]"
2029,1646169190.9353876,control_command,"[0.10073282569646835, -0.31312599778175354]"
2030,1646169190.9554014,state_est_mean,"[0.8917933106422424, -3.053163766860962, -2.2625904083251953]"
2031,1646169190.9554014,control_command,"[0.10073282569646835, -0.31312599778175354]"
2032,1646169190.9750621,state_est_mean,"[0.8917933106422424, -3.053163766860962, -2.2625904083251953]"
2033,1646169190.9750621,control_command,"[0.10073282569646835, -0.31312599778175354]"
2034,1646169190.995442,state_est_mean,"[0.8917933106422424, -3.053163766860962, -2.2625904083251953]"
2035,1646169190.995442,control_command,"[0.10072660446166992, -0.3145737648010254]"
2036,1646169191.0149808,state_est_mean,"[0.88958340883255, -3.055803060531616, -2.2730631828308105]"
2037,1646169191.0149808,control_command,"[0.10072660446166992, -0.3145737648010254]"
2038,1646169191.0350862,state_est_mean,"[0.8865853548049927, -3.059300422668457, -2.285928726196289]"
2039,1646169191.0350862,control_command,"[0.10072660446166992, -0.3145737648010254]"
2040,1646169191.0551636,state_est_mean,"[0.8865853548049927, -3.059300422668457, -2.285928726196289]"
2041,1646169191.0551636,control_command,"[0.10072660446166992, -0.3145737648010254]"
2042,1646169191.0754223,state_est_mean,"[0.8865853548049927, -3.059300422668457, -2.285928726196289]"
2043,1646169191.0754223,control_command,"[0.10072660446166992, -0.3145737648010254]"
2044,1646169191.094971,state_est_mean,"[0.884316086769104, -3.0618886947631836, -2.295213222503662]"
2045,1646169191.094971,control_command,"[0.10071808099746704, -0.3159116208553314]"
2046,1646169191.1137354,state_est_mean,"[0.8811196088790894, -3.0654478073120117, -2.3098483085632324]"
2047,1646169191.1137354,control_command,"[0.10071808099746704, -0.3159116208553314]"
2048,1646169191.1358073,state_est_mean,"[0.8811196088790894, -3.0654478073120117, -2.3098483085632324]"
2049,1646169191.1358073,control_command,"[0.10071808099746704, -0.3159116208553314]"
2050,1646169191.1537526,state_est_mean,"[0.8811196088790894, -3.0654478073120117, -2.3098483085632324]"
2051,1646169191.1537526,control_command,"[0.10071808099746704, -0.3159116208553314]"
2052,1646169191.1758127,state_est_mean,"[0.8787537813186646, -3.0680174827575684, -2.320099353790283]"
2053,1646169191.1758127,control_command,"[0.10071808099746704, -0.3159116208553314]"
2054,1646169191.195632,state_est_mean,"[0.8758019804954529, -3.071147918701172, -2.333395004272461]"
2055,1646169191.195632,control_command,"[0.10070716589689255, -0.3171314597129822]"
2056,1646169191.2155523,state_est_mean,"[0.8758019804954529, -3.071147918701172, -2.333395004272461]"
2057,1646169191.2155523,control_command,"[0.10070716589689255, -0.3171314597129822]"
2058,1646169191.235837,state_est_mean,"[0.8758019804954529, -3.071147918701172, -2.333395004272461]"
2059,1646169191.235837,control_command,"[0.10070716589689255, -0.3171314597129822]"
2060,1646169191.2541454,state_est_mean,"[0.8733943700790405, -3.073643445968628, -2.3432724475860596]"
2061,1646169191.2541454,control_command,"[0.10070716589689255, -0.3171314597129822]"
2062,1646169191.2736309,state_est_mean,"[0.8699231743812561, -3.0771520137786865, -2.3585474491119385]"
2063,1646169191.2736309,control_command,"[0.10070716589689255, -0.3171314597129822]"
2064,1646169191.2955825,state_est_mean,"[0.8699231743812561, -3.0771520137786865, -2.3585474491119385]"
2065,1646169191.2955825,control_command,"[0.10069679468870163, -0.31823426485061646]"
2066,1646169191.3153458,state_est_mean,"[0.8699231743812561, -3.0771520137786865, -2.3585474491119385]"
2067,1646169191.3153458,control_command,"[0.10069679468870163, -0.31823426485061646]"
2068,1646169191.3353064,state_est_mean,"[0.8674162030220032, -3.079620361328125, -2.3692965507507324]"
2069,1646169191.3353064,control_command,"[0.10069679468870163, -0.31823426485061646]"
2070,1646169191.3557146,state_est_mean,"[0.8674162030220032, -3.079620361328125, -2.3692965507507324]"
2071,1646169191.3557146,control_command,"[0.10069679468870163, -0.31823426485061646]"
2072,1646169191.3753107,state_est_mean,"[0.8632309436798096, -3.083630323410034, -2.3858261108398438]"
2073,1646169191.3753107,control_command,"[0.10069679468870163, -0.31823426485061646]"
2074,1646169191.3954117,state_est_mean,"[0.8632309436798096, -3.083630323410034, -2.3858261108398438]"
2075,1646169191.3954117,control_command,"[0.1006823480129242, -0.319225549697876]"
2076,1646169191.41363,state_est_mean,"[0.8632309436798096, -3.083630323410034, -2.3858261108398438]"
2077,1646169191.41363,control_command,"[0.1006823480129242, -0.319225549697876]"
2078,1646169191.436036,state_est_mean,"[0.8607891798019409, -3.0859107971191406, -2.3947455883026123]"
2079,1646169191.436036,control_command,"[0.1006823480129242, -0.319225549697876]"
2080,1646169191.4554682,state_est_mean,"[0.8571610450744629, -3.089219570159912, -2.4096059799194336]"
2081,1646169191.4554682,control_command,"[0.1006823480129242, -0.319225549697876]"
2082,1646169191.4753935,state_est_mean,"[0.8571610450744629, -3.089219570159912, -2.4096059799194336]"
2083,1646169191.4753935,control_command,"[0.1006823480129242, -0.319225549697876]"
2084,1646169191.4950821,state_est_mean,"[0.8571610450744629, -3.089219570159912, -2.4096059799194336]"
2085,1646169191.4950821,control_command,"[0.10067126154899597, -0.3200974464416504]"
2086,1646169191.5152273,state_est_mean,"[0.8546262979507446, -3.091472864151001, -2.4203133583068848]"
2087,1646169191.5152273,control_command,"[0.10067126154899597, -0.3200974464416504]"
2088,1646169191.535952,state_est_mean,"[0.8502233028411865, -3.0952811241149902, -2.436730146408081]"
2089,1646169191.535952,control_command,"[0.10067126154899597, -0.3200974464416504]"
2090,1646169191.555469,state_est_mean,"[0.8502233028411865, -3.0952811241149902, -2.436730146408081]"
2091,1646169191.555469,control_command,"[0.10067126154899597, -0.3200974464416504]"
2092,1646169191.5752032,state_est_mean,"[0.8502233028411865, -3.0952811241149902, -2.436730146408081]"
2093,1646169191.5752032,control_command,"[0.10067126154899597, -0.3200974464416504]"
2094,1646169191.594987,state_est_mean,"[0.8475316762924194, -3.0975465774536133, -2.447115421295166]"
2095,1646169191.594987,control_command,"[0.10066425055265427, -0.3208494186401367]"
2096,1646169191.615351,state_est_mean,"[0.8438928723335266, -3.1005337238311768, -2.4615108966827393]"
2097,1646169191.615351,control_command,"[0.10066425055265427, -0.3208494186401367]"
2098,1646169191.6349578,state_est_mean,"[0.8438928723335266, -3.1005337238311768, -2.4615108966827393]"
2099,1646169191.6349578,control_command,"[0.10066425055265427, -0.3208494186401367]"
2100,1646169191.6553113,state_est_mean,"[0.8438928723335266, -3.1005337238311768, -2.4615108966827393]"
2101,1646169191.6553113,control_command,"[0.10066425055265427, -0.3208494186401367]"
2102,1646169191.675395,state_est_mean,"[0.8411453366279602, -3.102731227874756, -2.4722843170166016]"
2103,1646169191.675395,control_command,"[0.10066425055265427, -0.3208494186401367]"
2104,1646169191.695936,state_est_mean,"[0.8373106122016907, -3.1057162284851074, -2.4880223274230957]"
2105,1646169191.695936,control_command,"[0.10065297782421112, -0.3214845657348633]"
2106,1646169191.7156048,state_est_mean,"[0.8373106122016907, -3.1057162284851074, -2.4880223274230957]"
2107,1646169191.7156048,control_command,"[0.10065297782421112, -0.3214845657348633]"
2108,1646169191.735595,state_est_mean,"[0.8373106122016907, -3.1057162284851074, -2.4880223274230957]"
2109,1646169191.735595,control_command,"[0.10065297782421112, -0.3214845657348633]"
2110,1646169191.7555947,state_est_mean,"[0.8345460295677185, -3.1078097820281982, -2.498764753341675]"
2111,1646169191.7555947,control_command,"[0.10065297782421112, -0.3214845657348633]"
2112,1646169191.7755296,state_est_mean,"[0.8312081694602966, -3.1102771759033203, -2.511347532272339]"
2113,1646169191.7755296,control_command,"[0.10065297782421112, -0.3214845657348633]"
2114,1646169191.7954159,state_est_mean,"[0.8312081694602966, -3.1102771759033203, -2.511347532272339]"
2115,1646169191.7954159,control_command,"[0.10064296424388885, -0.3219964802265167]"
2116,1646169191.8156526,state_est_mean,"[0.8312081694602966, -3.1102771759033203, -2.511347532272339]"
2117,1646169191.8156526,control_command,"[0.10064296424388885, -0.3219964802265167]"
2118,1646169191.8354893,state_est_mean,"[0.8283960819244385, -3.1123058795928955, -2.5218794345855713]"
2119,1646169191.8354893,control_command,"[0.10064296424388885, -0.3219964802265167]"
2120,1646169191.8555574,state_est_mean,"[0.8242525458335876, -3.1152138710021973, -2.5373446941375732]"
2121,1646169191.8555574,control_command,"[0.10064296424388885, -0.3219964802265167]"
2122,1646169191.8755467,state_est_mean,"[0.8242525458335876, -3.1152138710021973, -2.5373446941375732]"
2123,1646169191.8755467,control_command,"[0.10064296424388885, -0.3219964802265167]"
2124,1646169191.893507,state_est_mean,"[0.8242525458335876, -3.1152138710021973, -2.5373446941375732]"
2125,1646169191.893507,control_command,"[0.10063177347183228, -0.32238712906837463]"
2126,1646169191.9157798,state_est_mean,"[0.8213889598846436, -3.1171693801879883, -2.5476536750793457]"
2127,1646169191.9157798,control_command,"[0.10063177347183228, -0.32238712906837463]"
2128,1646169191.9357755,state_est_mean,"[0.8249658942222595, -3.1147778034210205, -2.5568714141845703]"
2129,1646169191.9357755,control_command,"[0.10063177347183228, -0.32238712906837463]"
2130,1646169191.9554248,state_est_mean,"[0.8249658942222595, -3.1147778034210205, -2.5568714141845703]"
2131,1646169191.9554248,control_command,"[0.10063177347183228, -0.32238712906837463]"
2132,1646169191.9751499,state_est_mean,"[0.8249658942222595, -3.1147778034210205, -2.5568714141845703]"
2133,1646169191.9751499,control_command,"[0.10063177347183228, -0.32238712906837463]"
2134,1646169191.9953787,state_est_mean,"[0.8220483660697937, -3.1166980266571045, -2.562058448791504]"
2135,1646169191.9953787,control_command,"[0.10062064230442047, -0.32266053557395935]"
2136,1646169192.015337,state_est_mean,"[0.8181989789009094, -3.1191823482513428, -2.5748558044433594]"
2137,1646169192.015337,control_command,"[0.10062064230442047, -0.32266053557395935]"
2138,1646169192.035028,state_est_mean,"[0.8181989789009094, -3.1191823482513428, -2.5748558044433594]"
2139,1646169192.035028,control_command,"[0.10062064230442047, -0.32266053557395935]"
2140,1646169192.0552554,state_est_mean,"[0.8181989789009094, -3.1191823482513428, -2.5748558044433594]"
2141,1646169192.0552554,control_command,"[0.10062064230442047, -0.32266053557395935]"
2142,1646169192.0752535,state_est_mean,"[0.8152860999107361, -3.121016502380371, -2.584522247314453]"
2143,1646169192.0752535,control_command,"[0.10062064230442047, -0.32266053557395935]"
2144,1646169192.094916,state_est_mean,"[0.8114047050476074, -3.1234021186828613, -2.596318244934082]"
2145,1646169192.094916,control_command,"[0.10060650110244751, -0.322805792093277]"
2146,1646169192.115333,state_est_mean,"[0.8114047050476074, -3.1234021186828613, -2.596318244934082]"
2147,1646169192.115333,control_command,"[0.10060650110244751, -0.322805792093277]"
2148,1646169192.1352694,state_est_mean,"[0.8114047050476074, -3.1234021186828613, -2.596318244934082]"
2149,1646169192.1352694,control_command,"[0.10060650110244751, -0.322805792093277]"
2150,1646169192.1552908,state_est_mean,"[0.8083657026290894, -3.1252245903015137, -2.606600761413574]"
2151,1646169192.1552908,control_command,"[0.10060650110244751, -0.322805792093277]"
2152,1646169192.1750221,state_est_mean,"[0.8083657026290894, -3.1252245903015137, -2.606600761413574]"
2153,1646169192.1750221,control_command,"[0.10060650110244751, -0.322805792093277]"
2154,1646169192.1951663,state_est_mean,"[0.804364800453186, -3.1275582313537598, -2.620579719543457]"
2155,1646169192.1951663,control_command,"[0.10059676319360733, -0.32283303141593933]"
2156,1646169192.2156062,state_est_mean,"[0.804364800453186, -3.1275582313537598, -2.620579719543457]"
2157,1646169192.2156062,control_command,"[0.10059676319360733, -0.32283303141593933]"
2158,1646169192.2355485,state_est_mean,"[0.8013038635253906, -3.129293203353882, -2.631150245666504]"
2159,1646169192.2355485,control_command,"[0.10059676319360733, -0.32283303141593933]"
2160,1646169192.2555747,state_est_mean,"[0.8013038635253906, -3.129293203353882, -2.631150245666504]"
2161,1646169192.2555747,control_command,"[0.10059676319360733, -0.32283303141593933]"
2162,1646169192.2757149,state_est_mean,"[0.8013038635253906, -3.129293203353882, -2.631150245666504]"
2163,1646169192.2757149,control_command,"[0.10059676319360733, -0.32283303141593933]"
2164,1646169192.2956347,state_est_mean,"[0.7963545322418213, -3.1320064067840576, -2.649038076400757]"
2165,1646169192.2956347,control_command,"[0.100576251745224, -0.32273873686790466]"
2166,1646169192.3157344,state_est_mean,"[0.7963545322418213, -3.1320064067840576, -2.649038076400757]"
2167,1646169192.3157344,control_command,"[0.100576251745224, -0.32273873686790466]"
2168,1646169192.335706,state_est_mean,"[0.7963545322418213, -3.1320064067840576, -2.649038076400757]"
2169,1646169192.335706,control_command,"[0.100576251745224, -0.32273873686790466]"
2170,1646169192.3556662,state_est_mean,"[0.7932007312774658, -3.133676528930664, -2.660128593444824]"
2171,1646169192.3556662,control_command,"[0.100576251745224, -0.32273873686790466]"
2172,1646169192.375424,state_est_mean,"[0.7886490821838379, -3.13600492477417, -2.677471160888672]"
2173,1646169192.375424,control_command,"[0.100576251745224, -0.32273873686790466]"
2174,1646169192.395535,state_est_mean,"[0.7886490821838379, -3.13600492477417, -2.677471160888672]"
2175,1646169192.395535,control_command,"[0.10056685656309128, -0.3225235342979431]"
2176,1646169192.4153655,state_est_mean,"[0.78556227684021, -3.137528419494629, -2.688839912414551]"
2177,1646169192.4153655,control_command,"[0.10056685656309128, -0.3225235342979431]"
2178,1646169192.435186,state_est_mean,"[0.78556227684021, -3.137528419494629, -2.688839912414551]"
2179,1646169192.435186,control_command,"[0.10056685656309128, -0.3225235342979431]"
2180,1646169192.4554818,state_est_mean,"[0.7808573246002197, -3.139775037765503, -2.7034246921539307]"
2181,1646169192.4554818,control_command,"[0.10056685656309128, -0.3225235342979431]"
2182,1646169192.4753582,state_est_mean,"[0.7808573246002197, -3.139775037765503, -2.7034246921539307]"
2183,1646169192.4753582,control_command,"[0.10056685656309128, -0.3225235342979431]"
2184,1646169192.4953277,state_est_mean,"[0.7808573246002197, -3.139775037765503, -2.7034246921539307]"
2185,1646169192.4953277,control_command,"[0.10055038332939148, -0.3221870958805084]"
2186,1646169192.5153568,state_est_mean,"[0.777664065361023, -3.141251802444458, -2.713442802429199]"
2187,1646169192.5153568,control_command,"[0.10055038332939148, -0.3221870958805084]"
2188,1646169192.5352929,state_est_mean,"[0.7735960483551025, -3.1430671215057373, -2.7303104400634766]"
2189,1646169192.5352929,control_command,"[0.10055038332939148, -0.3221870958805084]"
2190,1646169192.5553167,state_est_mean,"[0.7735960483551025, -3.1430671215057373, -2.7303104400634766]"
2191,1646169192.5553167,control_command,"[0.10055038332939148, -0.3221870958805084]"
2192,1646169192.5750802,state_est_mean,"[0.7703863978385925, -3.144444704055786, -2.7421669960021973]"
2193,1646169192.5750802,control_command,"[0.10055038332939148, -0.3221870958805084]"
2194,1646169192.5953526,state_est_mean,"[0.7703863978385925, -3.144444704055786, -2.7421669960021973]"
2195,1646169192.5953526,control_command,"[0.10054005682468414, -0.32172319293022156]"
