gevd_dim_0,gevd
0,0.3900388181209564
1,0.3064383268356323
2,0.20543354749679565
3,0.2384534329175949
4,0.36092254519462585
5,0.23459380865097046
6,0.25780850648880005
7,0.3334197402000427
8,0.26363635063171387
9,0.2260812520980835
10,0.27370741963386536
11,0.46312016248703003
12,0.34559929370880127
13,0.2574671804904938
14,0.38418304920196533
15,0.4745376408100128
16,0.6285080909729004
17,0.585769772529602
18,0.26881006360054016
19,0.3959639072418213
20,0.24297012388706207
21,0.4203808903694153
22,0.39978712797164917
23,0.40622228384017944
24,0.29434898495674133
25,0.3393107056617737
26,0.3448188602924347
27,0.30995067954063416
28,0.3208721876144409
29,0.42029765248298645
30,0.4556826055049896
31,0.23128394782543182
32,0.3439381420612335
33,0.2557346224784851
34,0.3433854281902313
35,0.3357934355735779
36,0.49071425199508667
37,0.3794771730899811
38,0.41538548469543457
39,0.2965531647205353
40,0.5404482483863831
41,0.24224798381328583
42,0.6168248653411865
43,0.485687255859375
44,0.4040825664997101
45,0.3860343396663666
46,0.3391561806201935
47,0.2711397111415863
48,0.3208633065223694
49,0.22252334654331207
50,0.3090038299560547
51,0.4049653112888336
52,0.3610602021217346
53,0.2965061664581299
54,0.3313658833503723
55,0.525507390499115
56,0.5015444159507751
57,0.30547165870666504
58,0.4124360978603363
59,0.29627618193626404
60,0.3806852698326111
61,0.2549649775028229
62,0.2585618495941162
63,0.4980113208293915
64,0.545695424079895
65,0.37580010294914246
66,0.3227166533470154
67,0.37062719464302063
68,0.38618457317352295
69,0.26227128505706787
70,0.2899712324142456
71,0.27511969208717346
72,0.29626500606536865
73,0.40161532163619995
74,0.33648422360420227
75,0.44539138674736023
76,0.2727386951446533
77,0.2338697463274002
78,0.3453342914581299
79,0.4646786153316498
80,0.3738540709018707
81,0.23358547687530518
82,0.35036012530326843
83,0.5191776156425476
84,0.31846868991851807
85,0.25356581807136536
86,0.3741733431816101
87,0.8113747835159302
88,0.4018220603466034
89,0.24011895060539246
90,0.35854947566986084
91,0.33552730083465576
92,0.3526373505592346
93,0.2756529450416565
94,0.31841757893562317
95,0.43933624029159546
96,0.39304912090301514
97,0.3037937879562378
98,0.34126511216163635
99,0.6077218651771545
100,0.3382429778575897
101,0.3135775923728943
102,0.4147131145000458
103,0.33619073033332825
104,0.4522532522678375
105,0.36235880851745605
106,0.255543977022171
107,0.2866304814815521
108,0.3656497895717621
109,0.33957669138908386
110,0.4260936677455902
111,0.4053599536418915
112,0.29647764563560486
113,0.2216659039258957
114,0.500606119632721
115,0.25874269008636475
116,0.39523348212242126
117,0.3035215437412262
118,0.3384201228618622
119,0.40728724002838135
120,0.4700450599193573
121,0.43742835521698
122,0.24516555666923523
123,0.397254079580307
124,0.3542214632034302
125,0.37219804525375366
126,0.5189338326454163
127,0.3425864279270172
128,0.33289217948913574
129,0.3028760850429535
130,1.3450686931610107
131,0.3199710249900818
132,0.39304113388061523
133,0.28458476066589355
134,0.45296511054039
135,0.31547385454177856
136,0.2534053325653076
137,0.2736915946006775
138,0.22896362841129303
139,0.3090873062610626
140,0.46797722578048706
141,0.6519678831100464
142,0.32318565249443054
143,0.334871768951416
144,0.38248440623283386
145,0.31049415469169617
146,0.3281787931919098
147,0.30870893597602844
148,0.21845099329948425
149,0.28914326429367065
150,0.3708518445491791
151,0.29303568601608276
152,0.37413427233695984
153,0.37230801582336426
154,0.29642385244369507
155,0.2915668785572052
156,0.2729749381542206
157,0.37652307748794556
158,0.295922189950943
159,0.4137570261955261
160,0.3153371214866638
161,0.33891209959983826
162,0.3408387005329132
163,0.3572458326816559
164,0.41465047001838684
165,0.23449724912643433
166,0.3080013394355774
167,0.3200448751449585
168,0.27156150341033936
169,0.427503764629364
170,0.3034825921058655
171,0.321074515581131
172,0.38403695821762085
173,0.5061532855033875
174,0.41283780336380005
175,0.6220575571060181
176,0.21772174537181854
177,0.2042563557624817
178,0.2968043386936188
179,0.2676562964916229
180,0.24437859654426575
181,0.3084130883216858
182,0.30619868636131287
183,0.4399909973144531
184,0.3806394338607788
185,0.4243689775466919
186,0.3128212094306946
187,0.38975030183792114
188,0.49657905101776123
189,0.5596148371696472
190,0.3687940537929535
191,0.4501606822013855
192,0.26183968782424927
193,0.27174127101898193
194,0.38041651248931885
