seed,measurement,value
44.0,Cost,10.306045
44.0,Pre-adversary cost,77.92188
44.0,Cost gap,-0.0
44.0,Optimization time (s),500.002566576004
44.0,Compilation time (s),0.0
44.0,STL Robustness,-3.990335
44.0,Pre-adversary STL Robustness,-74.33965
44.0,Total effort (N-s),182842.95
44.0,Optimization rounds,2
44.0,Final population size,9
44.0,Feasible,True
