seed,measurement,value
30.0,Cost,6.217447
30.0,Pre-adversary cost,77.72725
30.0,Cost gap,-0.0
30.0,Optimization time (s),500.00341749191284
30.0,Compilation time (s),0.0
30.0,STL Robustness,-8.518081
30.0,Pre-adversary STL Robustness,-74.33965
30.0,Total effort (N-s),93097.125
30.0,Optimization rounds,2
30.0,Final population size,9
30.0,Feasible,True
