seed,measurement,value
33.0,Cost,5.227246
33.0,Pre-adversary cost,77.77117
33.0,Cost gap,-0.0
33.0,Optimization time (s),500.0030562877655
33.0,Compilation time (s),0.0
33.0,STL Robustness,-4.061849
33.0,Pre-adversary STL Robustness,-74.33965
33.0,Total effort (N-s),85360.47
33.0,Optimization rounds,2
33.0,Final population size,9
33.0,Feasible,True
