seed,measurement,value
15.0,Cost,0.51383656
15.0,Cost gap,0.43924588
15.0,Optimization time (s),102.53881313186139
15.0,Compilation time (s),67.43380748480558
15.0,STL Robustness,-0.0737022
15.0,Total effort (N-s),8314.207
15.0,Optimization rounds,0
15.0,Final population size,64
