seed,measurement,value
46.0,Cost,6.524348
46.0,Pre-adversary cost,77.78192
46.0,Cost gap,-0.0
46.0,Optimization time (s),500.0031681060791
46.0,Compilation time (s),0.0
46.0,STL Robustness,-1.1629318
46.0,Pre-adversary STL Robustness,-74.33965
46.0,Total effort (N-s),107021.125
46.0,Optimization rounds,2
46.0,Final population size,9
46.0,Feasible,True
