seed,measurement,value
28.0,Cost,0.37362215
28.0,Cost gap,0.29639393
28.0,Optimization time (s),214.86382539523765
28.0,Compilation time (s),253.85880668321624
28.0,STL Robustness,0.06025615
28.0,Total effort (N-s),8956.698
28.0,Optimization rounds,1
28.0,Final population size,32
