seed,measurement,value
1.0,Cost,0.53062254
1.0,Cost gap,0.32059297
1.0,Optimization time (s),240.18125632219017
1.0,Compilation time (s),326.324748381041
1.0,STL Robustness,0.050135
1.0,Total effort (N-s),12021.138
1.0,Optimization rounds,1
1.0,Final population size,32
