seed,measurement,value
4.0,Cost,78.059555
4.0,Pre-adversary cost,77.8009
4.0,Cost gap,0.21678162
4.0,Optimization time (s),1000.0085377693176
4.0,Compilation time (s),0.0
4.0,STL Robustness,-74.335434
4.0,Pre-adversary STL Robustness,-74.33541
4.0,Total effort (N-s),73645.27
4.0,Optimization rounds,1
4.0,Final population size,1
4.0,Feasible,True
