seed,measurement,value
44.0,Cost,78.2551
44.0,Pre-adversary cost,78.00085
44.0,Cost gap,0.21248627
44.0,Optimization time (s),1000.0150463581085
44.0,Compilation time (s),0.0
44.0,STL Robustness,-74.333595
44.0,Pre-adversary STL Robustness,-74.333595
44.0,Total effort (N-s),77594.33
44.0,Optimization rounds,1
44.0,Final population size,1
44.0,Feasible,True
