seed,measurement,value
47.0,Cost,78.14318
47.0,Pre-adversary cost,77.90084
47.0,Cost gap,0.2005539
47.0,Optimization time (s),1000.0032925605774
47.0,Compilation time (s),0.0
47.0,STL Robustness,-74.4077
47.0,Pre-adversary STL Robustness,-74.40777
47.0,Total effort (N-s),73872.74
47.0,Optimization rounds,1
47.0,Final population size,1
47.0,Feasible,True
