seed,measurement,value
38.0,Cost,78.34856
38.0,Pre-adversary cost,78.10374
38.0,Cost gap,0.20301056
38.0,Optimization time (s),1000.009441614151
38.0,Compilation time (s),0.0
38.0,STL Robustness,-74.298004
38.0,Pre-adversary STL Robustness,-74.29803
38.0,Total effort (N-s),80174.7
38.0,Optimization rounds,1
38.0,Final population size,1
38.0,Feasible,True
