gevd_dim_0,gevd
860,0.19022643566131592
861,0.18083754181861877
862,0.16602888703346252
863,0.19268898665905
864,0.17756912112236023
865,0.17213287949562073
866,0.17981301248073578
867,0.17995718121528625
868,0.17874357104301453
869,0.18732327222824097
870,0.18312613666057587
871,0.17098206281661987
872,0.17387713491916656
873,0.16640493273735046
874,0.17947693169116974
875,0.18999311327934265
876,0.17995122075080872
877,0.18306784331798553
878,0.17888887226581573
879,0.1903700828552246
880,0.16853560507297516
881,0.17543260753154755
882,0.17948903143405914
883,0.17999356985092163
884,0.17604365944862366
885,0.19552983343601227
886,0.16282956302165985
887,0.17248128354549408
888,0.1601758599281311
889,0.17408575117588043
890,0.16088631749153137
891,0.18112727999687195
892,0.1819666475057602
893,0.20031577348709106
894,0.20640672743320465
895,0.17266292870044708
896,0.16355417668819427
897,0.17747046053409576
898,0.17257532477378845
899,0.17343558371067047
900,0.18385116755962372
901,0.17951002717018127
902,0.18252135813236237
903,0.17179936170578003
904,0.18310707807540894
905,0.17340455949306488
906,0.19002483785152435
907,0.177134707570076
908,0.16973519325256348
909,0.1741963028907776
910,0.1883576214313507
911,0.1706235408782959
912,0.1841984987258911
913,0.16885267198085785
914,0.16797208786010742
915,0.1672983020544052
916,0.16130448877811432
917,0.17296503484249115
918,0.18767015635967255
919,0.16765570640563965
920,0.169625923037529
921,0.17410513758659363
922,0.16272170841693878
923,0.18477319180965424
924,0.17411166429519653
925,0.17529399693012238
926,0.19711369276046753
927,0.16478778421878815
928,0.20292966067790985
929,0.17956684529781342
930,0.19705983996391296
931,0.18737022578716278
932,0.1608913689851761
933,0.15957742929458618
934,0.22230592370033264
935,0.17660877108573914
936,0.18648192286491394
937,0.17817941308021545
938,0.16900649666786194
939,0.17177151143550873
940,0.16789157688617706
941,0.16761009395122528
942,0.20132774114608765
943,0.17326626181602478
944,0.1615045666694641
945,0.20067504048347473
946,0.2048877626657486
947,0.1783478707075119
948,0.1760486662387848
949,0.16960102319717407
950,0.18326954543590546
951,0.18279817700386047
952,0.20267611742019653
953,0.16642719507217407
954,0.17263223230838776
955,0.18034744262695312
956,0.19915889203548431
957,0.16693727672100067
958,0.17109408974647522
959,0.17430035769939423
960,0.17442722618579865
961,0.19482453167438507
962,0.1754600703716278
963,0.16724252700805664
964,0.17347532510757446
965,0.1892198771238327
966,0.17803892493247986
967,0.17227835953235626
968,0.169650137424469
969,0.17528249323368073
970,0.16590799391269684
971,0.19201593101024628
972,0.16384054720401764
973,0.17813797295093536
974,0.18048448860645294
975,0.17198212444782257
976,0.1694619506597519
977,0.18019168078899384
978,0.1720922440290451
979,0.1807820349931717
980,0.18741388618946075
981,0.17080099880695343
982,0.17035458981990814
983,0.1768701672554016
984,0.18050433695316315
985,0.1695011705160141
986,0.17279264330863953
987,0.16496875882148743
988,0.18224096298217773
989,0.20178420841693878
990,0.19597937166690826
991,0.17050224542617798
992,0.17819218337535858
993,0.19537460803985596
994,0.1882726103067398
995,0.1793011724948883
996,0.18709354102611542
997,0.17918285727500916
998,0.17168958485126495
999,0.19136346876621246
