,time,measurement,value
21,1642193249.8534396,state_est_cov,"[[6.683100218651816e-05, 0.00022747687762603164, 9.671483894635458e-06], [0.00022747687762603164, 0.0009606312378309667, 5.142936061020009e-05], [9.671483894635458e-06, 5.1429356972221285e-05, 0.0014092648634687066]]"
22,1642193249.8534396,control_command,"[0.09833725541830063, -0.09079991281032562]"
23,1642193249.8534396,V,9.979187965393066
24,1642193249.9500713,state_est_mean,"[-2.1570112705230713, 0.49523305892944336, -0.0704641118645668]"
25,1642193249.9500713,state_est_cov,"[[6.740287062712014e-05, 0.00022886254009790719, 1.2429163689375855e-05], [0.00022886252554599196, 0.0009653870365582407, 6.332815246423706e-05], [1.2429163689375855e-05, 6.332815974019468e-05, 0.0014863248215988278]]"
26,1642193249.9500713,control_command,"[0.09846121817827225, -0.08737682551145554]"
27,1642193249.9500713,V,9.928617477416992
28,1642193250.0542607,state_est_mean,"[-2.145402193069458, 0.49119505286216736, -0.08910071104764938]"
29,1642193250.0542607,state_est_cov,"[[6.808295438531786e-05, 0.0002305263333255425, 1.5339162928285077e-05], [0.00023052630422171205, 0.000970169494394213, 7.559379446320236e-05], [1.5339166566263884e-05, 7.559380901511759e-05, 0.0015610152622684836]]"
30,1642193250.0542607,control_command,"[0.09875009208917618, -0.07880652695894241]"
31,1642193250.0542607,V,9.825799942016602
32,1642193250.1536076,state_est_mean,"[-2.142024278640747, 0.492718368768692, -0.09158007800579071]"
33,1642193250.1536076,state_est_cov,"[[6.863495946163312e-05, 0.00023181545839179307, 1.843963036662899e-05], [0.00023181544383987784, 0.000975756614934653, 8.844333933666348e-05], [1.84396358235972e-05, 8.844336116453633e-05, 0.0016333704115822911]]"
34,1642193250.1536076,control_command,"[0.09876564890146255, -0.07831817120313644]"
35,1642193250.1536076,V,9.801578521728516
36,1642193250.2502592,state_est_mean,"[-2.130624771118164, 0.4939679801464081, -0.09823567420244217]"
37,1642193250.2502592,state_est_cov,"[[6.929555820534006e-05, 0.00023356566089205444, 2.160654366889503e-05], [0.0002335656463401392, 0.0009811748750507832, 0.00010150109301321208], [2.1606547306873836e-05, 0.00010150111484108493, 0.0017032887553796172]]"
38,1642193250.2502592,control_command,"[0.09881318360567093, -0.07680408656597137]"
39,1642193250.2502592,V,9.712437629699707
40,1642193250.3533802,state_est_mean,"[-2.1206390857696533, 0.4962058365345001, -0.10006887465715408]"
41,1642193250.3533802,state_est_cov,"[[7.03196128597483e-05, 0.00023584060545545071, 2.4874083464965224e-05], [0.00023584060545545071, 0.0009863628074526787, 0.00011469514720374718], [2.4874088921933435e-05, 0.00011469518358353525, 0.0017707536462694407]]"
42,1642193250.3533802,control_command,"[0.09878303110599518, -0.07776808738708496]"
43,1642193250.3533802,V,9.637472152709961
44,1642193250.4540675,state_est_mean,"[-2.1091701984405518, 0.4978824257850647, -0.10201907902956009]"
45,1642193250.4540675,state_est_cov,"[[7.15740752639249e-05, 0.00023853253514971584, 2.8208323783474043e-05], [0.00023853254970163107, 0.0009912365349009633, 0.00012796248483937234], [2.8208331059431657e-05, 0.0001279625139432028, 0.001835737843066454]]"
46,1642193250.4540675,control_command,"[0.09874741733074188, -0.07889071106910706]"
47,1642193250.4540675,V,9.550427436828613
48,1642193250.553748,state_est_mean,"[-2.0977108478546143, 0.4906863570213318, -0.11606226861476898]"
49,1642193250.553748,state_est_cov,"[[7.29769526515156e-05, 0.00024143517657648772, 3.160739652230404e-05], [0.00024143517657648772, 0.000995986396446824, 0.00014131444913800806], [3.160740016028285e-05, 0.00014131447824183851, 0.0018982478650286794]]"
50,1642193250.553748,control_command,"[0.09911886602640152, -0.0662287175655365]"
51,1642193250.553748,V,9.445999145507812
52,1642193250.6498816,state_est_mean,"[-2.0909383296966553, 0.490095853805542, -0.12572859227657318]"
53,1642193250.6498816,state_est_cov,"[[7.37077571102418e-05, 0.00024308331194333732, 3.507414658088237e-05], [0.0002430832973914221, 0.0010025865631178021, 0.00015543861081823707], [3.5074153856839985e-05, 0.00015543863992206752, 0.0019584842957556248]]"
54,1642193250.6498816,control_command,"[0.09922360628843307, -0.06218455731868744]"
55,1642193250.6498816,V,9.392451286315918
56,1642193250.7537577,state_est_mean,"[-2.0840580463409424, 0.48968613147735596, -0.12047849595546722]"
57,1642193250.7537577,state_est_cov,"[[7.444828224834055e-05, 0.0002449449966661632, 3.866076804115437e-05], [0.0002449449966661632, 0.0010093149030581117, 0.00016966032853815705], [3.8660775317111984e-05, 0.0001696603576419875, 0.0020163373555988073]]"
58,1642193250.7537577,control_command,"[0.09913497418165207, -0.06562326103448868]"
59,1642193250.7537577,V,9.3388032913208
60,1642193250.8539815,state_est_mean,"[-2.073801279067993, 0.4875184893608093, -0.11303485929965973]"
61,1642193250.8539815,state_est_cov,"[[7.524710963480175e-05, 0.00024699102505110204, 4.2161133023910224e-05], [0.0002469909959472716, 0.001016128808259964, 0.00018390585319139063], [4.2161143937846646e-05, 0.00018390591139905155, 0.0020717934239655733]]"
62,1642193250.8539815,control_command,"[0.09900446981191635, -0.07037670165300369]"
63,1642193250.8539815,V,9.256490707397461
64,1642193250.954197,state_est_mean,"[-2.0631794929504395, 0.48633384704589844, -0.11723146587610245]"
65,1642193250.954197,state_est_cov,"[[7.607036241097376e-05, 0.0002490054175723344, 4.554787665256299e-05], [0.00024900538846850395, 0.0010232824133709073, 0.00019820849411189556], [4.5547894842457026e-05, 0.00019820855231955647, 0.0021248837001621723]]"
66,1642193250.954197,control_command,"[0.09902329742908478, -0.06971148401498795]"
67,1642193250.954197,V,9.174293518066406
68,1642193251.0551388,state_est_mean,"[-2.0513033866882324, 0.48740410804748535, -0.11881772428750992]"
69,1642193251.0551388,state_est_cov,"[[7.700331480009481e-05, 0.0002512015344109386, 4.903191438643262e-05], [0.0002512015344109386, 0.0010305634932592511, 0.00021246988035272807], [4.9031928938347846e-05, 0.00021246993856038898, 0.0021756486967206]]"
70,1642193251.0551388,control_command,"[0.09898499399423599, -0.0710582435131073]"
71,1642193251.0551388,V,9.088314056396484
72,1642193251.149927,state_est_mean,"[-2.0418834686279297, 0.4837844669818878, -0.13147474825382233]"
73,1642193251.149927,state_est_cov,"[[7.825188367860392e-05, 0.0002539323177188635, 5.2606730605475605e-05], [0.0002539323177188635, 0.0010374645935371518, 0.0002264608774567023], [5.260674879536964e-05, 0.00022646095021627843, 0.0022240784019231796]]"
74,1642193251.149927,control_command,"[0.09912659972906113, -0.06593901664018631]"
75,1642193251.149927,V,9.01229476928711
76,1642193251.2553692,state_est_mean,"[-2.0338377952575684, 0.4810777008533478, -0.13836728036403656]"
77,1642193251.2553692,state_est_cov,"[[7.918986375443637e-05, 0.0002561590226832777, 5.6250079069286585e-05], [0.0002561590226832777, 0.0010452109854668379, 0.0002407022111583501], [5.625009362120181e-05, 0.0002407022548140958, 0.0022704340517520905]]"
78,1642193251.2553692,control_command,"[0.09918483346700668, -0.06371218711137772]"
79,1642193251.2553692,V,8.948843002319336
80,1642193251.3501403,state_est_mean,"[-2.023531913757324, 0.480265349149704, -0.15048788487911224]"
81,1642193251.3501403,state_est_cov,"[[7.997786451596767e-05, 0.00025820083101280034, 5.9877827879972756e-05], [0.00025820083101280034, 0.0010534173343330622, 0.00025500424089841545], [5.9877842431887984e-05, 0.0002550043282099068, 0.0023147244937717915]]"
82,1642193251.3501403,control_command,"[0.09928163141012192, -0.05982431396842003]"
83,1642193251.3501403,V,8.87378215789795
84,1642193251.4532926,state_est_mean,"[-2.016183376312256, 0.4776887893676758, -0.14353422820568085]"
85,1642193251.4532926,state_est_cov,"[[8.094857912510633e-05, 0.00026055428315885365, 6.363869033521041e-05], [0.0002605543122626841, 0.0010615949286147952, 0.0002691356057766825], [6.363871216308326e-05, 0.0002691356639843434, 0.0023569567129015923]]"
86,1642193251.4532926,control_command,"[0.09915973991155624, -0.0646815076470375]"
87,1642193251.4532926,V,8.817076683044434
88,1642193251.55001,state_est_mean,"[-2.0088725090026855, 0.47557902336120605, -0.15132394433021545]"
89,1642193251.55001,state_est_cov,"[[8.176003757398576e-05, 0.0002627074427437037, 6.713253969792277e-05], [0.0002627074718475342, 0.001070176949724555, 0.0002832474419847131], [6.713256152579561e-05, 0.00028324752929620445, 0.002397206611931324]]"
90,1642193251.55001,control_command,"[0.09921693056821823, -0.06245039403438568]"
91,1642193251.55001,V,8.762185096740723
92,1642193251.6498768,state_est_mean,"[-2.00197434425354, 0.4733637571334839, -0.16884629428386688]"
93,1642193251.6498768,state_est_cov,"[[8.25256502139382e-05, 0.00026482963585294783, 7.06669598002918e-05], [0.0002648296649567783, 0.001079030567780137, 0.00029726780485361814], [7.066698162816465e-05, 0.00029726792126893997, 0.002435538684949279]]"
94,1642193251.6498768,control_command,"[0.09938333183526993, -0.05544207990169525]"
95,1642193251.6498768,V,8.71056079864502
96,1642193251.7537675,state_est_mean,"[-1.9945628643035889, 0.4788018465042114, -0.1638508290052414]"
97,1642193251.7537675,state_est_cov,"[[8.324622467625886e-05, 0.00026691844686865807, 7.43495620554313e-05], [0.00026691844686865807, 0.0010881732450798154, 0.00031120411586016417], [7.434958388330415e-05, 0.000311204232275486, 0.002472064457833767]]"
98,1642193251.7537675,control_command,"[0.0992574393749237, -0.06081954017281532]"
99,1642193251.7537675,V,8.671146392822266
100,1642193251.8541214,state_est_mean,"[-1.9861797094345093, 0.4745796322822571, -0.18295978009700775]"
101,1642193251.8541214,state_est_cov,"[[8.465051359962672e-05, 0.0002702627971302718, 7.811710383975878e-05], [0.0002702627971302718, 0.001095932675525546, 0.0003243462706450373], [7.811711839167401e-05, 0.0003243463870603591, 0.002506545977666974]]"
102,1642193251.8541214,control_command,"[0.09942086786031723, -0.053733307868242264]"
103,1642193251.8541214,V,8.607089042663574
104,1642193251.9528565,state_est_mean,"[-1.9816778898239136, 0.474893718957901, -0.19889886677265167]"
105,1642193251.9528565,state_est_cov,"[[8.567488112021238e-05, 0.0002728622348513454, 8.187218190869316e-05], [0.0002728622348513454, 0.0011047503212466836, 0.0003377062384970486], [8.187220373656601e-05, 0.00033770629670470953, 0.0025394840631633997]]"
106,1642193251.9528565,control_command,"[0.0995476245880127, -0.047505490481853485]"
107,1642193251.9528565,V,8.578201293945312
108,1642193252.0499797,state_est_mean,"[-1.974920630455017, 0.47024011611938477, -0.20898188650608063]"
109,1642193252.0499797,state_est_cov,"[[8.670386887388304e-05, 0.0002756127214524895, 8.574310777476057e-05], [0.0002756127214524895, 0.0011135211680084467, 0.0003508287773001939], [8.574312960263342e-05, 0.0003508288646116853, 0.0025707781314849854]]"
110,1642193252.0499797,control_command,"[0.09959747642278671, -0.04481678083539009]"
111,1642193252.0499797,V,8.525300979614258
112,1642193252.1499445,state_est_mean,"[-1.9672399759292603, 0.4649222493171692, -0.21882560849189758]"
113,1642193252.1499445,state_est_cov,"[[8.739318582229316e-05, 0.0002777061890810728, 8.934889774536714e-05], [0.0002777061890810728, 0.001123102381825447, 0.0003640211944002658], [8.93489268491976e-05, 0.0003640212817117572, 0.0026005941908806562]]"
114,1642193252.1499445,control_command,"[0.09962935745716095, -0.04300924763083458]"
115,1642193252.1499445,V,8.465972900390625
116,1642193252.253819,state_est_mean,"[-1.9641624689102173, 0.46300208568573, -0.22565725445747375]"
117,1642193252.253819,state_est_cov,"[[8.783854718785733e-05, 0.00027930716169066727, 9.272783063352108e-05], [0.00027930719079449773, 0.0011332985013723373, 0.00037716366932727396], [9.272785246139392e-05, 0.00037716375663876534, 0.0026289396919310093]]"
118,1642193252.253819,control_command,"[0.09966304898262024, -0.041011445224285126]"
119,1642193252.253819,V,8.442882537841797
120,1642193252.3534923,state_est_mean,"[-1.950446367263794, 0.4622637927532196, -0.23607522249221802]"
121,1642193252.3534923,state_est_cov,"[[8.824320684652776e-05, 0.0002810252190101892, 9.603129728930071e-05], [0.00028102524811401963, 0.0011436352506279945, 0.0003900773008354008], [9.603131911717355e-05, 0.0003900773881468922, 0.0026557985693216324]]"
122,1642193252.3534923,control_command,"[0.09961693733930588, -0.043722692877054214]"
123,1642193252.3534923,V,8.357573509216309
124,1642193252.4499648,state_est_mean,"[-1.9363683462142944, 0.46357429027557373, -0.2370148003101349]"
125,1642193252.4499648,state_est_cov,"[[8.92160096555017e-05, 0.000283478235360235, 9.95562513708137e-05], [0.000283478235360235, 0.0011535815428942442, 0.0004025613598059863], [9.955626592272893e-05, 0.0004025614180136472, 0.002681184560060501]]"
126,1642193252.4499648,control_command,"[0.09942305833101273, -0.05363168939948082]"
127,1642193252.4499648,V,8.27821159362793
128,1642193252.5499942,state_est_mean,"[-1.9329754114151, 0.46108078956604004, -0.2455701231956482]"
129,1642193252.5499942,state_est_cov,"[[9.071193198906258e-05, 0.00028671789914369583, 0.00010317915439372882], [0.00028671789914369583, 0.0011626888299360871, 0.0004144875274505466], [0.00010317916166968644, 0.000414487614762038, 0.0027051172219216824]]"
130,1642193252.5499942,control_command,"[0.09945136308670044, -0.05230380967259407]"
131,1642193252.5499942,V,8.254046440124512
132,1642193252.6537104,state_est_mean,"[-1.9169092178344727, 0.4594845771789551, -0.24963657557964325]"
133,1642193252.6537104,state_est_cov,"[[9.174922161037102e-05, 0.00028944562654942274, 0.00010657261009328067], [0.00028944562654942274, 0.001172401593066752, 0.00042631005635485053], [0.00010657261736923829, 0.0004263101436663419, 0.0027277865447103977]]"
134,1642193252.6537104,control_command,"[0.09908519685268402, -0.06747662276029587]"
135,1642193252.6537104,V,8.1643648147583
136,1642193252.749851,state_est_mean,"[-1.9094035625457764, 0.45553576946258545, -0.2532022297382355]"
137,1642193252.749851,state_est_cov,"[[9.313713962910697e-05, 0.0002924405562225729, 0.00010996998025802895], [0.0002924405562225729, 0.0011817640624940395, 0.0004376624128781259], [0.00010996999480994418, 0.00043766252929344773, 0.0027491701766848564]]"
138,1642193252.749851,control_command,"[0.09882672876119614, -0.07636695355176926]"
139,1642193252.749851,V,8.118191719055176
140,1642193252.8533309,state_est_mean,"[-1.895044207572937, 0.45708873867988586, -0.24887067079544067]"
141,1642193252.8533309,state_est_cov,"[[9.414626401849091e-05, 0.00029490384622476995, 0.00011303625797154382], [0.0002949038171209395, 0.0011916690273210406, 0.00044881776557303965], [0.00011303627979941666, 0.00044881791109219193, 0.00276938290335238]]"
142,1642193252.8533309,control_command,"[0.09777761250734329, -0.10482598841190338]"
143,1642193252.8533309,V,8.054376602172852
144,1642193252.953369,state_est_mean,"[-1.8842322826385498, 0.4563197195529938, -0.24889352917671204]"
145,1642193252.953369,state_est_cov,"[[9.570689871907234e-05, 0.00029814901063218713, 0.00011618088319664821], [0.00029814901063218713, 0.0012004660675302148, 0.0004591564938891679], [0.00011618091230047867, 0.00045915661030448973, 0.0027883765287697315]]"
146,1642193252.953369,control_command,"[0.09639187902212143, -0.1330983191728592]"
147,1642193252.953369,V,8.007516860961914
148,1642193253.0500536,state_est_mean,"[-1.8752305507659912, 0.45571768283843994, -0.2743956446647644]"
149,1642193253.0500536,state_est_cov,"[[9.72589768934995e-05, 0.0003013685345649719, 0.0001191564806504175], [0.00030136850546114147, 0.0012089303927496076, 0.0004687853215727955], [0.00011915650247829035, 0.00046878543798811734, 0.002806255826726556]]"
150,1642193253.0500536,control_command,"[0.09520108252763748, -0.15303228795528412]"
151,1642193253.0500536,V,7.972696781158447
152,1642193253.1537023,state_est_mean,"[-1.8640422821044922, 0.4546142518520355, -0.28185006976127625]"
153,1642193253.1537023,state_est_cov,"[[9.876577678369358e-05, 0.0003045493212994188, 0.00012238096678629518], [0.00030454929219558835, 0.0012171438429504633, 0.0004776919668074697], [0.00012238099589012563, 0.00047769208322279155, 0.002823091112077236]]"
154,1642193253.1537023,control_command,"[0.09108378738164902, -0.20638221502304077]"
155,1642193253.1537023,V,7.934700012207031
156,1642193253.2504723,state_est_mean,"[-1.8550461530685425, 0.4559902548789978, -0.2951969504356384]"
157,1642193253.2504723,state_est_cov,"[[0.00010026629024650902, 0.00030758074717596173, 0.00012523683835752308], [0.0003075807180721313, 0.001224770676344633, 0.00048519595293328166], [0.0001252368529094383, 0.0004851960693486035, 0.0028389208018779755]]"
158,1642193253.2504723,control_command,"[0.08462236821651459, -0.2664138972759247]"
159,1642193253.2504723,V,7.915578842163086
160,1642193253.3500364,state_est_mean,"[-1.8490431308746338, 0.4521976113319397, -0.3281397819519043]"
161,1642193253.3500364,state_est_cov,"[[0.00010186105646425858, 0.0003107211668975651, 0.00012777211668435484], [0.00031072113779373467, 0.0012310806196182966, 0.0004905584501102567], [0.00012777213123627007, 0.0004905585665255785, 0.0028537744656205177]]"
162,1642193253.3500364,control_command,"[0.078877292573452, -0.3073422908782959]"
163,1642193253.3500364,V,7.894258499145508
164,1642193253.4500058,state_est_mean,"[-1.8432542085647583, 0.4503333866596222, -0.35306116938591003]"
165,1642193253.4500058,state_est_cov,"[[0.0001029360864777118, 0.0003129837568849325, 0.0001297872222494334], [0.00031298372778110206, 0.0012375968508422375, 0.000494275358505547], [0.00012978723680134863, 0.0004942754749208689, 0.0028677170630544424]]"
166,1642193253.4500058,control_command,"[0.06969497352838516, -0.3585599958896637]"
167,1642193253.4500058,V,7.88081169128418
168,1642193253.5534759,state_est_mean,"[-1.8366672992706299, 0.4479238986968994, -0.3727756142616272]"
169,1642193253.5534759,state_est_cov,"[[0.00010377485887147486, 0.0003147802781313658, 0.0001309733634116128], [0.0003147802781313658, 0.0012433049269020557, 0.0004953825264237821], [0.0001309733634116128, 0.0004953826428391039, 0.0028807648923248053]]"
170,1642193253.5534759,control_command,"[0.0538184754550457, -0.4214134216308594]"
171,1642193253.5534759,V,7.86818265914917
172,1642193253.6555915,state_est_mean,"[-1.828680157661438, 0.45056620240211487, -0.4031792879104614]"
173,1642193253.6555915,state_est_cov,"[[0.000104355021903757, 0.00031592423329129815, 0.00013060537457931787], [0.00031592423329129815, 0.0012475810945034027, 0.000492248625960201], [0.0001306053891312331, 0.0004922486841678619, 0.002893014345318079]]"
174,1642193253.6555915,control_command,"[0.024715209379792213, -0.4844883680343628]"
175,1642193253.6555915,V,7.875402927398682
176,1642193253.7548087,state_est_mean,"[-1.8278270959854126, 0.4526643455028534, -0.44130000472068787]"
177,1642193253.7548087,state_est_cov,"[[0.0001051255312631838, 0.0003170205163769424, 0.0001278754061786458], [0.00031702054548077285, 0.001248065265826881, 0.0004814149287994951], [0.00012787542073056102, 0.00048141495790332556, 0.0029046908020973206]]"
178,1642193253.7548087,control_command,"[0.023111673071980476, -0.4864630103111267]"
179,1642193253.7548087,V,7.882168769836426
180,1642193253.854517,state_est_mean,"[-1.8258826732635498, 0.4444083869457245, -0.5046795010566711]"
181,1642193253.854517,state_est_cov,"[[0.00010586465214146301, 0.00031821586890146136, 0.00012534916459117085], [0.00031821586890146136, 0.001248069922439754, 0.0004703165323007852], [0.00012534917914308608, 0.00047031656140461564, 0.0029157407116144896]]"
182,1642193253.854517,control_command,"[0.028786374256014824, -0.47883570194244385]"
183,1642193253.854517,V,7.857955455780029
184,1642193253.9550617,state_est_mean,"[-1.8258376121520996, 0.44237086176872253, -0.5518627166748047]"
185,1642193253.9550617,state_est_cov,"[[0.00010575554915703833, 0.00031796141411177814, 0.00012313853949308395], [0.00031796141411177814, 0.00125027762260288, 0.00046098075108602643], [0.00012313853949308395, 0.00046098075108602643, 0.002926024841144681]]"
186,1642193253.9550617,control_command,"[0.034937113523483276, -0.4684922695159912]"
187,1642193253.9550617,V,7.851463317871094
188,1642193254.053194,state_est_mean,"[-1.822661280632019, 0.4365434944629669, -0.5993463397026062]"
189,1642193254.053194,state_est_cov,"[[0.00010555583867244422, 0.0003177305043209344, 0.00012177509051980451], [0.0003177305043209344, 0.0012531871907413006, 0.00045327667612582445], [0.00012177509051980451, 0.000453276647021994, 0.002935556462034583]]"
190,1642193254.053194,control_command,"[0.033458173274993896, -0.4711833894252777]"
191,1642193254.053194,V,7.834602355957031
192,1642193254.15381,state_est_mean,"[-1.8156791925430298, 0.4413398206233978, -0.6246060132980347]"
193,1642193254.15381,state_est_cov,"[[0.0001050239079631865, 0.0003167926042806357, 0.00011997088586213067], [0.0003167926042806357, 0.0012564359931275249, 0.000445188139565289], [0.00011997089313808829, 0.00044518811046145856, 0.0029442794620990753]]"
194,1642193254.15381,control_command,"[0.007631684187799692, -0.49854180216789246]"
195,1642193254.15381,V,7.861975193023682
196,1642193254.2550707,state_est_mean,"[-1.8140217065811157, 0.44473254680633545, -0.6693911552429199]"
197,1642193254.2550707,state_est_cov,"[[0.00010521521471673623, 0.000316872785333544, 0.00011532168718986213], [0.000316872785333544, 0.0012565364595502615, 0.00043148818076588213], [0.00011532168718986213, 0.0004314881225582212, 0.002953081391751766]]"
198,1642193254.2550707,control_command,"[0.0036881521809846163, -0.49965980648994446]"
199,1642193254.2550707,V,7.87808895111084
200,1642193254.3538427,state_est_mean,"[-1.8104099035263062, 0.44621607661247253, -0.7132989168167114]"
201,1642193254.3538427,state_est_cov,"[[0.00010567831486696377, 0.00031748265610076487, 0.00011084623838542029], [0.00031748265610076487, 0.001255599083378911, 0.0004171099863015115], [0.00011084624566137791, 0.0004171099280938506, 0.0029615918174386024]]"
202,1642193254.3538427,control_command,"[0.0, -0.49976202845573425]"
203,1642193254.3538427,V,7.894317626953125
204,1642193254.453596,state_est_mean,"[-1.8045501708984375, 0.4449347257614136, -0.7637969255447388]"
205,1642193254.453596,state_est_cov,"[[0.00010624973947415128, 0.00031817035051062703, 0.00010631034820107743], [0.00031817035051062703, 0.001254056696780026, 0.0004021679633297026], [0.00010631034820107743, 0.00040216793422587216, 0.0029697250574827194]]"
206,1642193254.453596,control_command,"[0.0, -0.49760928750038147]"
207,1642193254.453596,V,7.912913799285889
208,1642193254.5554702,state_est_mean,"[-1.8012990951538086, 0.4455065429210663, -0.8141484260559082]"
209,1642193254.5554702,state_est_cov,"[[0.00010677244426915422, 0.000318607286317274, 0.00010209922038484365], [0.000318607286317274, 0.0012527551734820008, 0.0003876329574268311], [0.00010209921310888603, 0.0003876329574268311, 0.002977454336360097]]"
210,1642193254.5554702,control_command,"[0.0, -0.49690911173820496]"
211,1642193254.5554702,V,7.931794166564941
212,1642193254.6551058,state_est_mean,"[-1.802412509918213, 0.44802144169807434, -0.8545999526977539]"
213,1642193254.6551058,state_est_cov,"[[0.00010729468340286985, 0.0003190803399775177, 9.820661216508597e-05], [0.0003190803399775177, 0.0012513566762208939, 0.00037348183104768395], [9.820660488912836e-05, 0.00037348183104768395, 0.0029847838450223207]]"
214,1642193254.6551058,control_command,"[0.0, -0.4986746311187744]"
215,1642193254.6551058,V,7.9360246658325195
216,1642193254.7538135,state_est_mean,"[-1.798688530921936, 0.44527050852775574, -0.89541095495224]"
217,1642193254.7538135,state_est_cov,"[[0.00010779829608509317, 0.0003197390178684145, 9.460336150368676e-05], [0.0003197390178684145, 0.001249703229404986, 0.0003597020695451647], [9.460335422772914e-05, 0.0003597020695451647, 0.0029917233623564243]]"
218,1642193254.7538135,control_command,"[0.0, -0.49879053235054016]"
219,1642193254.7538135,V,7.946157932281494
220,1642193254.8535395,state_est_mean,"[-1.7988924980163574, 0.438401997089386, -0.9473559260368347]"
221,1642193254.8535395,state_est_cov,"[[0.00010805669444380328, 0.0003198509512003511, 9.103376214625314e-05], [0.0003198509803041816, 0.0012487496715039015, 0.00034647982101887465], [9.103376942221075e-05, 0.00034647982101887465, 0.0029983175918459892]]"
222,1642193254.8535395,control_command,"[0.004254171159118414, -0.4995473325252533]"
223,1642193254.8535395,V,7.91455078125
224,1642193254.954091,state_est_mean,"[-1.797938585281372, 0.43910256028175354, -0.9858242273330688]"
225,1642193254.954091,state_est_cov,"[[0.00010759517317637801, 0.00031883313204161823, 8.805680408840999e-05], [0.00031883319024927914, 0.0012494433904066682, 0.00033466864260844886], [8.805680408840999e-05, 0.00033466864260844886, 0.003004571655765176]]"
226,1642193254.954091,control_command,"[0.00600910559296608, -0.49909642338752747]"
227,1642193254.954091,V,7.923355579376221
228,1642193255.053661,state_est_mean,"[-1.7943410873413086, 0.43877238035202026, -1.0206929445266724]"
229,1642193255.053661,state_est_cov,"[[0.00010737789125414565, 0.00031833237153477967, 8.556213288102299e-05], [0.0003183324006386101, 0.001250016619451344, 0.0003235225740354508], [8.556213288102299e-05, 0.0003235225740354508, 0.003010474145412445]]"
230,1642193255.053661,control_command,"[0.004639230202883482, -0.49946165084838867]"
231,1642193255.053661,V,7.94547176361084
232,1642193255.151093,state_est_mean,"[-1.7900772094726562, 0.4378495216369629, -1.057257056236267]"
233,1642193255.151093,state_est_cov,"[[0.00010734751413110644, 0.0003180660423822701, 8.28499614726752e-05], [0.000318066100589931, 0.0012503602774813771, 0.0003125111397821456], [8.28499614726752e-05, 0.0003125111397821456, 0.003016056725755334]]"
234,1642193255.151093,control_command,"[0.0038135272916406393, -0.49963629245758057]"
235,1642193255.151093,V,7.9740447998046875
236,1642193255.2510421,state_est_mean,"[-1.792016863822937, 0.43931424617767334, -1.1107724905014038]"
237,1642193255.2510421,state_est_cov,"[[0.00010741761070676148, 0.0003178879851475358, 8.006559801287949e-05], [0.00031788801425136626, 0.0012505929917097092, 0.00030171877006068826], [8.006559801287949e-05, 0.00030171877006068826, 0.003021341050043702]]"
238,1642193255.2510421,control_command,"[0.010282712057232857, -0.49734967947006226]"
239,1642193255.2510421,V,7.965614318847656
