,time,measurement,value
45,1642193003.4756582,state_est_cov,"[[0.00032721777097322047, 0.0010098115308210254, 0.0005137666594237089], [0.0010098114144057035, 0.00391768105328083, 0.0019582377281039953], [0.0005137666594237089, 0.0019582377281039953, 0.013819245621562004]]"
46,1642193003.4756582,control_command,"[0.0, -0.42392346262931824]"
47,1642193003.4756582,V,7.992856979370117
48,1642193003.9759164,state_est_mean,"[-1.8031481504440308, 0.44320735335350037, -0.7057487964630127]"
49,1642193003.9759164,state_est_cov,"[[0.0003563771315384656, 0.0010678620310500264, 0.000444809440523386], [0.0010678620310500264, 0.003966816700994968, 0.0016261340351775289], [0.00044480946962721646, 0.0016261340351775289, 0.01400808710604906]]"
50,1642193003.9759164,control_command,"[0.0, -0.4930208921432495]"
51,1642193003.9759164,V,7.912613391876221
52,1642193004.4756436,state_est_mean,"[-1.8104857206344604, 0.4441866874694824, -0.9605849981307983]"
53,1642193004.4756436,state_est_cov,"[[0.0003449682844802737, 0.0010599649976938963, 0.0003592371358536184], [0.0010599649976938963, 0.0040992130525410175, 0.0013660367112606764], [0.0003592371358536184, 0.0013660367112606764, 0.014157894067466259]]"
54,1642193004.4756436,control_command,"[0.02355714701116085, -0.4859285056591034]"
55,1642193004.4756436,V,7.886531352996826
56,1642193004.9757833,state_est_mean,"[-1.809468150138855, 0.4407542645931244, -1.1064672470092773]"
57,1642193004.9757833,state_est_cov,"[[0.0003424502210691571, 0.0010749308858066797, 0.00033585247001610696], [0.0010749308858066797, 0.004255667794495821, 0.0012223159428685904], [0.00033585247001610696, 0.0012223160592839122, 0.0142386918887496]]"
58,1642193004.9757833,control_command,"[0.03818545863032341, -0.4621112048625946]"
59,1642193004.9757833,V,7.876883029937744
60,1642193005.4760454,state_est_mean,"[-1.7978541851043701, 0.42452043294906616, -1.2266528606414795]"
61,1642193005.4760454,state_est_cov,"[[0.0003415251267142594, 0.0010921815410256386, 0.00032530518365092576], [0.0010921815410256386, 0.004422057420015335, 0.0011182039743289351], [0.00032530518365092576, 0.0011182039743289351, 0.014213837683200836]]"
62,1642193005.4760454,control_command,"[0.04163023456931114, -0.4546131491661072]"
63,1642193005.4760454,V,7.854707717895508
64,1642193005.9754658,state_est_mean,"[-1.7879730463027954, 0.40584948658943176, -1.4333328008651733]"
65,1642193005.9754658,state_est_cov,"[[0.0003357397799845785, 0.0010959769133478403, 0.0003004088066518307], [0.0010959767969325185, 0.004595790058374405, 0.0010015697916969657], [0.0003004087775480002, 0.0010015697916969657, 0.014133748598396778]]"
66,1642193005.9754658,control_command,"[0.0015940623125061393, -0.4999364912509918]"
67,1642193005.9754658,V,7.886922836303711
68,1642193006.4718773,state_est_mean,"[-1.7797507047653198, 0.4143056869506836, -1.648899793624878]"
69,1642193006.4718773,state_est_cov,"[[0.0003411018697079271, 0.0011232676915824413, 0.00021823016868438572], [0.0011232676915824413, 0.0047440496273338795, 0.0008531582425348461], [0.00021823016868438572, 0.0008531582425348461, 0.014250211417675018]]"
70,1642193006.4718773,control_command,"[0.013617195188999176, -0.4953426122665405]"
71,1642193006.4718773,V,7.978202819824219
72,1642193006.971842,state_est_mean,"[-1.7825413942337036, 0.39733508229255676, -1.9343000650405884]"
73,1642193006.971842,state_est_cov,"[[0.0003541203332133591, 0.001163481967523694, 0.00019542720110621303], [0.0011634818511083722, 0.004876287654042244, 0.0007179317180998623], [0.0001954271865542978, 0.0007179316598922014, 0.01432433445006609]]"
74,1642193006.971842,control_command,"[0.05026617646217346, -0.43224161863327026]"
75,1642193006.971842,V,7.925780773162842
76,1642193007.4758146,state_est_mean,"[-1.79910147190094, 0.3690856695175171, -2.156520366668701]"
77,1642193007.4758146,state_est_cov,"[[0.0003261549863964319, 0.0011246836511418223, 0.00016961642540991306], [0.0011246834183111787, 0.005044339224696159, 0.00043832333176396787], [0.00016961638175416738, 0.0004383231862448156, 0.014146413654088974]]"
78,1642193007.4758146,control_command,"[0.08992748707532883, -0.218691885471344]"
79,1642193007.4758146,V,7.737702369689941
