,time,measurement,value
242,1642193138.2163284,control_command,"[0.0928821936249733, -0.16051189601421356]"
243,1642193138.2163284,V,0.1261291801929474
244,1642193138.7153833,state_est_mean,"[-0.1784423142671585, 0.007851393893361092, 0.03366232290863991]"
245,1642193138.7153833,state_est_cov,"[[0.0004579763044603169, -0.0006112512783147395, -0.0006244376418180764], [-0.0006112512201070786, 0.000987532432191074, 0.0010393525008112192], [-0.0006244374671950936, 0.0010393523843958974, 0.01287540141493082]]"
246,1642193138.7153833,control_command,"[0.09268861263990402, -0.22894738614559174]"
247,1642193138.7153833,V,0.09068406373262405
248,1642193139.2158096,state_est_mean,"[-0.12339252233505249, -0.016514815390110016, -0.09882678091526031]"
249,1642193139.2158096,state_est_cov,"[[0.00045358025818131864, -0.0006250492879189551, -0.0006081031751818955], [-0.000625049346126616, 0.001020760741084814, 0.0010323523310944438], [-0.0006081031169742346, 0.001032352214679122, 0.012829537503421307]]"
250,1642193139.2158096,control_command,"[0.09037670493125916, 0.6053322553634644]"
251,1642193139.2158096,V,0.05597057193517685
252,1642193139.716781,state_est_mean,"[-0.07725106924772263, -0.016480594873428345, 0.17564409971237183]"
253,1642193139.716781,state_est_cov,"[[0.00044505237019620836, -0.0006507111247628927, -0.0006275604828260839], [-0.0006507111247628927, 0.0011074193753302097, 0.0010970121948048472], [-0.0006275604828260839, 0.0010970120783895254, 0.012926658615469933]]"
254,1642193139.716781,control_command,"[0.09299639612436295, 0.10007579624652863]"
255,1642193139.716781,V,0.03593851625919342
256,1642193140.2235184,state_est_mean,"[-0.018033545464277267, -0.027141638100147247, 0.23596741259098053]"
257,1642193140.2235184,state_est_cov,"[[0.00044832617277279496, -0.0006801359704695642, -0.0006680868682451546], [-0.0006801359704695642, 0.001176128862425685, 0.0011645081685855985], [-0.0006680868100374937, 0.0011645082850009203, 0.013053066097199917]]"
258,1642193140.2235184,control_command,"[0.0, 0.0]"
259,1642193140.2235184,V,0.023907892405986786
260,1642193140.7171736,state_est_mean,"[0.008900990709662437, -0.03544148430228233, 0.15639960765838623]"
261,1642193140.7171736,state_est_cov,"[[0.00043400973663665354, -0.0006725896382704377, -0.00050916284089908], [-0.0006725896382704377, 0.0011901713442057371, 0.0008758810581639409], [-0.000509162899106741, 0.0008758811745792627, 0.013364069163799286]]"
262,1642193140.7171736,control_command,"[0.0, 0.0]"
263,1642193140.7171736,V,0.02377050183713436
264,1642193141.2170439,state_est_mean,"[-0.0007417062297463417, -0.03437158837914467, 0.1799054890871048]"
265,1642193141.2170439,state_est_cov,"[[0.0004236414679326117, -0.0006749783060513437, -0.00038146707811392844], [-0.0006749783642590046, 0.0012213995214551687, 0.0006687754066661], [-0.00038146713632158935, 0.0006687754648737609, 0.013641929253935814]]"
266,1642193141.2170439,control_command,"[0.0, 0.0]"
267,1642193141.2170439,V,0.02371811494231224
268,1642193141.716751,state_est_mean,"[0.0032981312833726406, -0.020457103848457336, 0.20355303585529327]"
269,1642193141.716751,state_est_cov,"[[0.0004305230686441064, -0.000683493388351053, -0.00028894070419482887], [-0.0006834934465587139, 0.00123327667824924, 0.0005048250313848257], [-0.0002889407624024898, 0.0005048251478001475, 0.013869360089302063]]"
270,1642193141.716751,control_command,"[0.0, 0.0]"
271,1642193141.716751,V,0.022009707987308502
272,1642193142.2172678,state_est_mean,"[-0.011059751734137535, -0.010159716941416264, 0.17956875264644623]"
273,1642193142.2172678,state_est_cov,"[[0.0004353761032689363, -0.0006860538851469755, -0.00021677160111721605], [-0.0006860538851469755, 0.00122325518168509, 0.0003745462454389781], [-0.00021677164477296174, 0.000374546303646639, 0.014048807322978973]]"
274,1642193142.2172678,control_command,"[0.0, 0.0]"
275,1642193142.2172678,V,0.02192026935517788
276,1642193142.7178588,state_est_mean,"[-0.019291799515485764, -0.0005156174302101135, 0.24795237183570862]"
277,1642193142.7178588,state_est_cov,"[[0.0004412777198012918, -0.0006823498988524079, -0.00016124977264553308], [-0.0006823499570600688, 0.0011961115524172783, 0.0002735957386903465], [-0.00016124981630127877, 0.00027359576779417694, 0.014188358560204506]]"
278,1642193142.7178588,control_command,"[0.0, -0.0]"
279,1642193142.7178588,V,0.022370383143424988
280,1642193143.2176075,state_est_mean,"[-0.03289422392845154, 0.008634834550321102, 0.2561072111129761]"
281,1642193143.2176075,state_est_cov,"[[0.00044201704440638423, -0.0006727912114001811, -0.00011843277025036514], [-0.000672791269607842, 0.0011627444764599204, 0.0001978783984668553], [-0.00011843278480228037, 0.00019787842757068574, 0.014295525848865509]]"
282,1642193143.2176075,control_command,"[0.0, -0.0]"
283,1642193143.2176075,V,0.02438271977007389
284,1642193143.7175536,state_est_mean,"[-0.0169442780315876, -0.02438397705554962, 0.2758084535598755]"
285,1642193143.7175536,state_est_cov,"[[0.0004415505100041628, -0.0006592305726371706, -8.619364234618843e-05], [-0.0006592305726371706, 0.0011218528961762786, 0.0001415404985891655], [-8.619364234618843e-05, 0.0001415404985891655, 0.014376829378306866]]"
286,1642193143.7175536,control_command,"[0.0, 0.0]"
287,1642193143.7175536,V,0.023497385904192924
288,1642193144.2175052,state_est_mean,"[-0.01575626991689205, -0.040558867156505585, 0.21964715421199799]"
289,1642193144.2175052,state_est_cov,"[[0.0004262048751115799, -0.0006571100675500929, -6.259881047299132e-05], [-0.000657110009342432, 0.001159018836915493, 0.00010648462193785235], [-6.259881047299132e-05, 0.00010648461466189474, 0.014438379555940628]]"
290,1642193144.2175052,control_command,"[0.0, 0.0]"
291,1642193144.2175052,V,0.025599883869290352
292,1642193144.7164805,state_est_mean,"[-0.012774895876646042, -0.041777778416872025, 0.12244623899459839]"
293,1642193144.7164805,state_est_cov,"[[0.00042531199869699776, -0.0006675618933513761, -4.6556760935345665e-05], [-0.000667561951559037, 0.001200673752464354, 8.082191197900102e-05], [-4.6556760935345665e-05, 8.082191197900102e-05, 0.014484148472547531]]"
294,1642193144.7164805,control_command,"[0.0, 0.0]"
295,1642193144.7164805,V,0.02555476501584053
296,1642193145.2171528,state_est_mean,"[-0.007874446921050549, -0.029595736414194107, 0.1855131983757019]"
297,1642193145.2171528,state_est_cov,"[[0.0004306052578613162, -0.0006806238670833409, -3.496889985399321e-05], [-0.0006806238670833409, 0.0012293042382225394, 6.104699423303828e-05], [-3.4968903491972014e-05, 6.104700150899589e-05, 0.01451792474836111]]"
298,1642193145.2171528,control_command,"[0.0, 0.0]"
299,1642193145.2171528,V,0.023393811658024788
300,1642193145.7170005,state_est_mean,"[-0.0029739574529230595, -0.042427774518728256, 0.22626188397407532]"
301,1642193145.7170005,state_est_cov,"[[0.0004371854302007705, -0.0006883747992105782, -2.6204619643976912e-05], [-0.0006883746827952564, 0.001231884933076799, 4.539035217021592e-05], [-2.6204621462966315e-05, 4.5390359446173534e-05, 0.014542759396135807]]"
302,1642193145.7170005,control_command,"[0.0, 0.0]"
303,1642193145.7170005,V,0.025086868554353714
304,1642193146.2170186,state_est_mean,"[-0.007420650217682123, -0.027650143951177597, 0.20468898117542267]"
305,1642193146.2170186,state_est_cov,"[[0.0004359320446383208, -0.000695265072863549, -1.954019899130799e-05], [-0.000695265072863549, 0.0012605572119355202, 3.4295291698072106e-05], [-1.9540200810297392e-05, 3.429529897402972e-05, 0.014561014249920845]]"
306,1642193146.2170186,control_command,"[0.0, 0.0]"
307,1642193146.2170186,V,0.02313128113746643
308,1642193146.7166433,state_est_mean,"[-0.006788255646824837, -0.0269895251840353, 0.2339591085910797]"
309,1642193146.7166433,state_est_cov,"[[0.0004439718904905021, -0.0006997526506893337, -1.4640242625318933e-05], [-0.0006997526506893337, 0.0012502960162237287, 2.5338867999380454e-05], [-1.4640244444308337e-05, 2.5338873456348665e-05, 0.01457438338547945]]"
310,1642193146.7166433,control_command,"[0.0, 0.0]"
311,1642193146.7166433,V,0.023019148036837578
312,1642193147.217127,state_est_mean,"[-0.01095035020262003, -0.02189844846725464, 0.31369999051094055]"
313,1642193147.217127,state_est_cov,"[[0.00044463982339948416, -0.0006996785523369908, -1.0869384823308792e-05], [-0.0006996784941293299, 0.0012476472184062004, 1.8770921087707393e-05], [-1.0869386642298196e-05, 1.87709247256862e-05, 0.014584175311028957]]"
314,1642193147.217127,control_command,"[0.0, 0.0]"
315,1642193147.217127,V,0.022748494520783424
