,time,measurement,value
85,1642193341.7280505,state_est_cov,"[[2.5479341275058687e-05, 2.6987809178535827e-05, 4.2849977035075426e-05], [2.6987809178535827e-05, 4.713534508482553e-05, 7.12305773049593e-05], [4.284997339709662e-05, 7.12305773049593e-05, 0.002183309756219387]]"
86,1642193341.7280505,control_command,"[0.09304747730493546, -0.054445281624794006]"
87,1642193341.7280505,V,8.897156715393066
88,1642193341.8253233,state_est_mean,"[-2.023705244064331, 0.46469393372535706, -0.2481933981180191]"
89,1642193341.8253233,state_est_cov,"[[2.568347736087162e-05, 2.7126714485348202e-05, 4.39827490481548e-05], [2.7126714485348202e-05, 4.7398953029187396e-05, 7.304939208552241e-05], [4.39827490481548e-05, 7.304939936148003e-05, 0.0022092550061643124]]"
90,1642193341.8253233,control_command,"[0.0930543839931488, -0.04482817277312279]"
91,1642193341.8253233,V,8.844730377197266
92,1642193341.9279902,state_est_mean,"[-2.016728162765503, 0.46363213658332825, -0.26104649901390076]"
93,1642193341.9279902,state_est_cov,"[[2.5898367312038317e-05, 2.7271475119050592e-05, 4.5099597627995536e-05], [2.7271475119050592e-05, 4.7644669393775985e-05, 7.471231947420165e-05], [4.509960126597434e-05, 7.471231947420165e-05, 0.0022332456428557634]]"
94,1642193341.9279902,control_command,"[0.09306592494249344, -0.02042277529835701]"
95,1642193341.9279902,V,8.793551445007324
96,1642193342.0292094,state_est_mean,"[-2.0074217319488525, 0.4694775342941284, -0.24327847361564636]"
97,1642193342.0292094,state_est_cov,"[[2.612306889204774e-05, 2.7412117560743354e-05, 4.62267198599875e-05], [2.7412119379732758e-05, 4.784302655025385e-05, 7.620263932039961e-05], [4.6226723497966304e-05, 7.620265387231484e-05, 0.0022554416209459305]]"
98,1642193342.0292094,control_command,"[0.09301973879337311, -0.0824226662516594]"
99,1642193342.0292094,V,8.74027156829834
100,1642193342.1246297,state_est_mean,"[-1.9997303485870361, 0.4656960964202881, -0.2646126449108124]"
101,1642193342.1246297,state_est_cov,"[[2.637032412167173e-05, 2.7478894480736926e-05, 4.6978639147710055e-05], [2.7478894480736926e-05, 4.7706802433822304e-05, 7.708218618063256e-05], [4.697864278568886e-05, 7.708220073254779e-05, 0.0022750278003513813]]"
102,1642193342.1246297,control_command,"[0.09305867552757263, -0.037653833627700806]"
103,1642193342.1246297,V,8.680328369140625
104,1642193342.224358,state_est_mean,"[-1.994193434715271, 0.4673295319080353, -0.27311408519744873]"
105,1642193342.224358,state_est_cov,"[[2.6589646950014867e-05, 2.7554277039598674e-05, 4.790557431988418e-05], [2.755427522060927e-05, 4.779118171427399e-05, 7.819684105925262e-05], [4.790557431988418e-05, 7.819684833521023e-05, 0.002293722704052925]]"
106,1642193342.224358,control_command,"[0.09306394308805466, -0.026268670335412025]"
107,1642193342.224358,V,8.646148681640625
108,1642193342.324596,state_est_mean,"[-1.9888659715652466, 0.46217089891433716, -0.2843928337097168]"
109,1642193342.324596,state_est_cov,"[[2.677221709745936e-05, 2.7617570594884455e-05, 4.876714592683129e-05], [2.7617570594884455e-05, 4.777752474183217e-05, 7.910316344350576e-05], [4.876714592683129e-05, 7.910316344350576e-05, 0.0023108534514904022]]"
110,1642193342.324596,control_command,"[0.09306881576776505, -0.004178604111075401]"
111,1642193342.324596,V,8.60051155090332
112,1642193342.4284682,state_est_mean,"[-1.9825193881988525, 0.45628821849823, -0.29393815994262695]"
113,1642193342.4284682,state_est_cov,"[[2.693800524866674e-05, 2.7708811103366315e-05, 4.965708285453729e-05], [2.7708811103366315e-05, 4.7984987759264186e-05, 8.029562013689429e-05], [4.96570864925161e-05, 8.029562013689429e-05, 0.002327293623238802]]"
114,1642193342.4284682,control_command,"[0.09306807816028595, 0.010924220085144043]"
115,1642193342.4284682,V,8.547163963317871
116,1642193342.524515,state_est_mean,"[-1.9790754318237305, 0.455294132232666, -0.29396459460258484]"
117,1642193342.524515,state_est_cov,"[[2.712846253416501e-05, 2.784390380838886e-05, 5.058834722149186e-05], [2.7843905627378263e-05, 4.833509956370108e-05, 8.166106272256002e-05], [5.058834722149186e-05, 8.166106272256002e-05, 0.0023429400753229856]]"
118,1642193342.524515,control_command,"[0.09306880086660385, 0.004247024189680815]"
119,1642193342.524515,V,8.522744178771973
120,1642193342.6283298,state_est_mean,"[-1.9659423828125, 0.4552323520183563, -0.293753981590271]"
121,1642193342.6283298,state_est_cov,"[[2.729336847551167e-05, 2.798634159262292e-05, 5.1405691920081154e-05], [2.798634159262292e-05, 4.859298496739939e-05, 8.283406350528821e-05], [5.140569555805996e-05, 8.283407078124583e-05, 0.002357191639021039]]"
122,1642193342.6283298,control_command,"[0.09306340664625168, -0.027658022940158844]"
123,1642193342.6283298,V,8.438644409179688
124,1642193342.727838,state_est_mean,"[-1.9518814086914062, 0.45638278126716614, -0.28678879141807556]"
125,1642193342.727838,state_est_cov,"[[2.759346170932986e-05, 2.8092346838093363e-05, 5.214586781221442e-05], [2.8092346838093363e-05, 4.8696325393393636e-05, 8.36943945614621e-05], [5.2145871450193226e-05, 8.369440183741972e-05, 0.0023699558805674314]]"
126,1642193342.727838,control_command,"[0.09301401674747467, -0.08707667887210846]"
127,1642193342.727838,V,8.35439682006836
128,1642193342.8244336,state_est_mean,"[-1.9489871263504028, 0.45345214009284973, -0.3001575469970703]"
129,1642193342.8244336,state_est_cov,"[[2.7937461709370837e-05, 2.8158068744232878e-05, 5.2731469622813165e-05], [2.8158068744232878e-05, 4.8650043027009815e-05, 8.424697443842888e-05], [5.273147689877078e-05, 8.424698899034411e-05, 0.002381267724558711]]"
130,1642193342.8244336,control_command,"[0.09304101765155792, -0.06209125369787216]"
131,1642193342.8244336,V,8.3311767578125
132,1642193342.9244828,state_est_mean,"[-1.9338561296463013, 0.4511660039424896, -0.30273059010505676]"
133,1642193342.9244828,state_est_cov,"[[2.812921411532443e-05, 2.8251886760699563e-05, 5.3408180974656716e-05], [2.8251886760699563e-05, 4.8771391448099166e-05, 8.500935655320063e-05], [5.340818825061433e-05, 8.500937110511586e-05, 0.0023921753745526075]]"
134,1642193342.9244828,control_command,"[0.0929717943072319, -0.11579900979995728]"
135,1642193342.9244828,V,8.238717079162598
136,1642193343.0245147,state_est_mean,"[-1.9277936220169067, 0.4458611011505127, -0.3155670464038849]"
137,1642193343.0245147,state_est_cov,"[[2.8460244720918126e-05, 2.832650534401182e-05, 5.407406570157036e-05], [2.8326508981990628e-05, 4.885980160906911e-05, 8.566907490603626e-05], [5.4074072977527976e-05, 8.566908218199387e-05, 0.0024022229481488466]]"
138,1642193343.0245147,control_command,"[0.09297750890254974, -0.11234339326620102]"
139,1642193343.0245147,V,8.194043159484863
140,1642193343.1254842,state_est_mean,"[-1.9140594005584717, 0.44586631655693054, -0.3112499713897705]"
141,1642193343.1254842,state_est_cov,"[[2.8709227990475483e-05, 2.8451651814975776e-05, 5.48450589121785e-05], [2.845165363396518e-05, 4.9125421355711296e-05, 8.658596925670281e-05], [5.484506255015731e-05, 8.658597653266042e-05, 0.002412091474980116]]"
142,1642193343.1254842,control_command,"[0.09275655448436737, -0.20753143727779388]"
143,1642193343.1254842,V,8.121053695678711
144,1642193343.228283,state_est_mean,"[-1.9042493104934692, 0.4432847201824188, -0.3222106397151947]"
145,1642193343.228283,state_est_cov,"[[2.904960092564579e-05, 2.854444392141886e-05, 5.5482887546531856e-05], [2.8544447559397668e-05, 4.9209207645617425e-05, 8.715848525753245e-05], [5.5482887546531856e-05, 8.715848525753245e-05, 0.0024208100512623787]]"
146,1642193343.228283,control_command,"[0.09258399158716202, -0.2584521174430847]"
147,1642193343.228283,V,8.066743850708008
148,1642193343.3245492,state_est_mean,"[-1.8942629098892212, 0.44432663917541504, -0.3517397344112396]"
149,1642193343.3245492,state_est_cov,"[[2.9363443900365382e-05, 2.8643782570725307e-05, 5.61867855140008e-05], [2.864378438971471e-05, 4.9331287300447e-05, 8.773397712502629e-05], [5.618678915197961e-05, 8.773397712502629e-05, 0.00242912326939404]]"
150,1642193343.3245492,control_command,"[0.09247013926506042, -0.2871042788028717]"
151,1642193343.3245492,V,8.02275276184082
152,1642193343.424322,state_est_mean,"[-1.8838849067687988, 0.44139957427978516, -0.37250444293022156]"
153,1642193343.424322,state_est_cov,"[[2.9677750717382878e-05, 2.8724260118906386e-05, 5.708078606403433e-05], [2.8724260118906386e-05, 4.932440060656518e-05, 8.805204561213031e-05], [5.7080789702013135e-05, 8.805205288808793e-05, 0.0024368478916585445]]"
154,1642193343.424322,control_command,"[0.09203246235847473, -0.3772852122783661]"
155,1642193343.424322,V,7.972095489501953
156,1642193343.5244825,state_est_mean,"[-1.8745070695877075, 0.44113287329673767, -0.3990628719329834]"
157,1642193343.5244825,state_est_cov,"[[2.9995357181178406e-05, 2.880482134060003e-05, 5.8016175898956135e-05], [2.8804819521610625e-05, 4.939885184285231e-05, 8.844720287015662e-05], [5.801617953693494e-05, 8.844721014611423e-05, 0.002444587415084243]]"
158,1642193343.5244825,control_command,"[0.09134811908006668, -0.4852341115474701]"
159,1642193343.5244825,V,7.935794830322266
160,1642193343.624335,state_est_mean,"[-1.8684061765670776, 0.4369712471961975, -0.4530963599681854]"
161,1642193343.624335,state_est_cov,"[[3.0299843274406157e-05, 2.887551636376884e-05, 5.8993380662286654e-05], [2.8875518182758242e-05, 4.9407637561671436e-05, 8.864383562467992e-05], [5.899338430026546e-05, 8.864382834872231e-05, 0.0024520824663341045]]"
162,1642193343.624335,control_command,"[0.09129323065280914, -0.49283862113952637]"
163,1642193343.624335,V,7.9047346115112305
164,1642193343.7282026,state_est_mean,"[-1.8624266386032104, 0.432884156703949, -0.4972701966762543]"
165,1642193343.7282026,state_est_cov,"[[3.056909190490842e-05, 2.8987331461394206e-05, 6.030080476193689e-05], [2.8987335099373013e-05, 4.95762396894861e-05, 8.904658898245543e-05], [6.0300808399915695e-05, 8.904658170649782e-05, 0.002459980547428131]]"
166,1642193343.7282026,control_command,"[0.09085369855165482, -0.5498082041740417]"
167,1642193343.7282026,V,7.875683307647705
168,1642193343.8251553,state_est_mean,"[-1.8562368154525757, 0.4263264536857605, -0.540983259677887]"
169,1642193343.8251553,state_est_cov,"[[3.083202682319097e-05, 2.912751915573608e-05, 6.168597610667348e-05], [2.9127520974725485e-05, 4.982727114111185e-05, 8.951150084612891e-05], [6.168597610667348e-05, 8.951148629421368e-05, 0.002467996207997203]]"
170,1642193343.8251553,control_command,"[0.09008805453777313, -0.6364547610282898]"
171,1642193343.8251553,V,7.8408522605896
172,1642193343.9249911,state_est_mean,"[-1.845630168914795, 0.4250078797340393, -0.5879932641983032]"
173,1642193343.9249911,state_est_cov,"[[3.1108709663385525e-05, 2.9305969292181544e-05, 6.31056391284801e-05], [2.9305971111170948e-05, 5.02219918416813e-05, 9.005795436678454e-05], [6.31056391284801e-05, 9.005793981486931e-05, 0.0024761981330811977]]"
174,1642193343.9249911,control_command,"[0.08551783114671707, -1.000260829925537]"
175,1642193343.9249911,V,7.812767505645752
176,1642193344.027967,state_est_mean,"[-1.8403648138046265, 0.42186570167541504, -0.676909863948822]"
177,1642193344.027967,state_est_cov,"[[3.144026777590625e-05, 2.9430979338940233e-05, 6.418454722734168e-05], [2.9430979338940233e-05, 5.0391445256536826e-05, 8.947985043050721e-05], [6.418453995138407e-05, 8.94798431545496e-05, 0.002484262455254793]]"
178,1642193344.027967,control_command,"[0.08451513946056366, -1.0616093873977661]"
179,1642193344.027967,V,7.794314861297607
180,1642193344.1278226,state_est_mean,"[-1.8360192775726318, 0.411481648683548, -0.7984408736228943]"
181,1642193344.1278226,state_est_cov,"[[3.1725041480967775e-05, 2.9566523153334856e-05, 6.541765469592065e-05], [2.9566523153334856e-05, 5.057765156379901e-05, 8.861353853717446e-05], [6.541764014400542e-05, 8.861353126121685e-05, 0.0024923309683799744]]"
182,1642193344.1278226,control_command,"[0.09214237332344055, -0.3568246066570282]"
183,1642193344.1278226,V,7.7651166915893555
184,1642193344.2245107,state_est_mean,"[-1.8327330350875854, 0.40518805384635925, -0.8340201377868652]"
185,1642193344.2245107,state_est_cov,"[[3.206673136446625e-05, 2.9838223781553097e-05, 6.781632691854611e-05], [2.9838223781553097e-05, 5.118495391798206e-05, 8.918907406041399e-05], [6.78163196425885e-05, 8.918905950849876e-05, 0.0024996658321470022]]"
186,1642193344.2245107,control_command,"[0.08850113302469254, -0.7844389081001282]"
187,1642193344.2245107,V,7.753007411956787
188,1642193344.3287406,state_est_mean,"[-1.8287103176116943, 0.3949732184410095, -0.9161194562911987]"
189,1642193344.3287406,state_est_cov,"[[3.234293035347946e-05, 3.0101315132924356e-05, 6.927995855221525e-05], [3.0101315132924356e-05, 5.176461854716763e-05, 8.911198528949171e-05], [6.927995127625763e-05, 8.911197073757648e-05, 0.0025059927720576525]]"
190,1642193344.3287406,control_command,"[0.08058054745197296, -1.268449306488037]"
191,1642193344.3287406,V,7.734846591949463
192,1642193344.428096,state_est_mean,"[-1.8199347257614136, 0.39290884137153625, -1.01451575756073]"
193,1642193344.428096,state_est_cov,"[[3.2565985748078674e-05, 3.0319437428261153e-05, 6.96260467520915e-05], [3.031943560927175e-05, 5.2391398639883846e-05, 8.746796083869413e-05], [6.962603947613388e-05, 8.746795356273651e-05, 0.0025120924692600965]]"
194,1642193344.428096,control_command,"[0.04663638025522232, -2.193819761276245]"
195,1642193344.428096,V,7.734252452850342
196,1642193344.5244462,state_est_mean,"[-1.8160358667373657, 0.3924688994884491, -1.2189786434173584]"
197,1642193344.5244462,state_est_cov,"[[3.256069976487197e-05, 3.0186385629349388e-05, 6.487240170827135e-05], [3.0186383810359985e-05, 5.235319258645177e-05, 8.073850767686963e-05], [6.487239443231374e-05, 8.073850040091202e-05, 0.0025215744972229004]]"
198,1642193344.5244462,control_command,"[0.04524575546383858, -2.215320348739624]"
199,1642193344.5244462,V,7.73826789855957
200,1642193344.628508,state_est_mean,"[-1.8114804029464722, 0.38939428329467773, -1.421892762184143]"
201,1642193344.628508,state_est_cov,"[[3.255631236243062e-05, 3.0044027880649082e-05, 6.080948151065968e-05], [3.0044027880649082e-05, 5.218270234763622e-05, 7.342606841120869e-05], [6.0809474234702066e-05, 7.342606841120869e-05, 0.00253297365270555]]"
202,1642193344.628508,control_command,"[0.04766828194260597, -2.177302122116089]"
203,1642193344.628508,V,7.741336822509766
204,1642193344.7280688,state_est_mean,"[-1.8056365251541138, 0.3837634325027466, -1.623875617980957]"
205,1642193344.7280688,state_est_cov,"[[3.2579955586697906e-05, 2.991315705003217e-05, 5.739986227126792e-05], [2.9913158869021572e-05, 5.2066126954741776e-05, 6.599919288419187e-05], [5.7399858633289114e-05, 6.599919288419187e-05, 0.002544958842918277]]"
206,1642193344.7280688,control_command,"[0.05316505953669548, -2.08072566986084]"
207,1642193344.7280688,V,7.746687412261963
208,1642193344.828178,state_est_mean,"[-1.8027606010437012, 0.37910550832748413, -1.820047378540039]"
209,1642193344.828178,state_est_cov,"[[3.265032501076348e-05, 2.981128272949718e-05, 5.4524487495655194e-05], [2.9811284548486583e-05, 5.2084276831010357e-05, 5.837142452946864e-05], [5.452448385767639e-05, 5.837142452946864e-05, 0.00255594146437943]]"
210,1642193344.828178,control_command,"[0.06510443240404129, -1.8115627765655518]"
211,1642193344.828178,V,7.747015953063965
212,1642193344.924422,state_est_mean,"[-1.8052805662155151, 0.3745277523994446, -1.9865633249282837]"
213,1642193344.924422,state_est_cov,"[[3.2711341191316023e-05, 2.9753138733212836e-05, 5.231506656855345e-05], [2.9753138733212836e-05, 5.219016384216957e-05, 5.0136739446315914e-05], [5.2315070206532255e-05, 5.013674308429472e-05, 0.00256285909563303]]"
214,1642193344.924422,control_command,"[0.08020290732383728, -1.2860841751098633]"
215,1642193344.924422,V,7.727208137512207
216,1642193345.0244224,state_est_mean,"[-1.8056797981262207, 0.3643511235713959, -2.094604969024658]"
217,1642193345.0244224,state_est_cov,"[[3.267894499003887e-05, 2.9734963391092606e-05, 5.0251484935870394e-05], [2.9734963391092606e-05, 5.241491453489289e-05, 4.114527837373316e-05], [5.025148129789159e-05, 4.114527837373316e-05, 0.002562080742791295]]"
218,1642193345.0244224,control_command,"[0.0882851779460907, -0.8022907376289368]"
219,1642193345.0244224,V,7.7003560066223145
220,1642193345.1285086,state_est_mean,"[-1.8111519813537598, 0.3514063060283661, -2.1694886684417725]"
221,1642193345.1285086,state_est_cov,"[[3.263980397605337e-05, 2.9761253244942054e-05, 4.748258652398363e-05], [2.9761255063931458e-05, 5.2939081797376275e-05, 3.2312538678525016e-05], [4.748258288600482e-05, 3.231253504054621e-05, 0.0025543267838656902]]"
222,1642193345.1285086,control_command,"[0.09285619109869003, 0.17131395637989044]"
223,1642193345.1285086,V,7.652440071105957
224,1642193345.227744,state_est_mean,"[-1.8149250745773315, 0.3440077304840088, -2.140023946762085]"
225,1642193345.227744,state_est_cov,"[[3.253120303270407e-05, 2.9894568797317334e-05, 4.42448363173753e-05], [2.9894568797317334e-05, 5.3831361583434045e-05, 2.4504888642695732e-05], [4.4244832679396495e-05, 2.450488682370633e-05, 0.002541300607845187]]"
226,1642193345.227744,control_command,"[0.08954659104347229, 0.6908257007598877]"
227,1642193345.227744,V,7.62699031829834
228,1642193345.3245182,state_est_mean,"[-1.8161264657974243, 0.33524590730667114, -2.0545759201049805]"
229,1642193345.3245182,state_est_cov,"[[3.247601489420049e-05, 3.0128718208288774e-05, 4.1160936234518886e-05], [3.012871638929937e-05, 5.477413287735544e-05, 1.9444662029854953e-05], [4.1160936234518886e-05, 1.9444658391876146e-05, 0.0025282627902925014]]"
230,1642193345.3245182,control_command,"[0.08774419128894806, 0.8451767563819885]"
